TransitID,Date,City,RouteID,RouteName,TransportMode,SourceStop,DestinationStop,Latitude,Longitude,Distance_km,PassengerCount,TripDuration_min,Frequency_per_day,Fare_INR,VehicleCapacity,OccupancyRate,Delay_min,Status
220,2025-04-30,Bengaluru,R102,Hebbal - Shivajinagar,Metro,KR Market,Bommanahalli,12.935503,77.714119,3.81,1664.0,36.0,17.0,67.4,100,27.3,30.0,Unknown
438,2025-05-01,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,CV Raman Nagar,Banashankari,13.115185,77.6819,11.39,1773.0,50.0,47.0,19.01,150,32.6,31.0,Cancelled
499,2025-05-01,Bengaluru,R103,Mahadevapura - KR Market,Unknown,Bommanahalli,KR Market,12.997504,77.461767,20.63,1051.0,113.0,56.0,53.25,50,91.2,39.0,On Time
685,2025-05-02,Bengaluru,R106,Whitefield - Silk Board,Metro,CV Raman Nagar,KR Market,12.884127,77.488225,15.08,1248.0,58.0,42.0,15.49,40,84.5,18.0,On Time
147,2025-05-03,Bengaluru,R108,Dasarahalli - Majestic,Bus,Silk Board,Dasarahalli,12.863569,77.530921,29.01,473.0,94.0,13.0,26.09,30,59.1,36.0,Delayed
315,2025-05-04,Bengaluru,R107,Electronic City - Majestic,Metro,KR Market,Whitefield,13.115197,77.736734,10.43,1732.0,37.0,37.0,79.35,50,79.0,24.0,Completed
106,2025-05-04,Bengaluru,R108,Dasarahalli - Majestic,Bus,Shivajinagar,RR Nagar,13.067668,77.538799,18.48,1418.0,98.0,18.0,44.74,40,49.2,23.0,Delayed
60,2025-05-04,Bengaluru,R104,Bommanahalli - Majestic,Bus,KR Market,Bommanahalli,12.917015,77.665779,5.27,1480.0,55.0,34.0,73.02,40,45.8,23.0,Unknown
256,2025-05-04,Bengaluru,R105,RR Nagar - Banashankari,Metro,Yeshwanthpur,Mahadevapura,12.861001,77.469874,21.8,299.0,25.0,15.0,39.06,30,34.2,35.0,On Time
320,2025-05-04,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Whitefield,KR Market,13.084956,77.466122,13.28,1611.0,53.0,27.0,129.55,150,60.8,33.0,Cancelled
679,2025-05-04,Bengaluru,R102,Hebbal - Shivajinagar,Bus,RR Nagar,Yelahanka,12.991101,77.605857,10.52,1649.0,77.0,15.0,49.14,60,58.0,24.0,On Time
750,2025-05-05,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,CV Raman Nagar,RR Nagar,12.880472,77.6971,4.25,1570.0,34.0,39.0,31.11,40,75.4,26.0,Delayed
471,2025-05-05,Bengaluru,R106,Whitefield - Silk Board,Bus,Bommanahalli,RR Nagar,13.138077,77.633713,21.62,1536.0,36.0,43.0,17.68,60,52.2,41.0,Completed
753,2025-05-06,Bengaluru,R108,Dasarahalli - Majestic,Bus,RR Nagar,Yelahanka,13.054425,77.604882,10.05,1297.0,82.0,44.0,61.14,40,36.9,36.0,Cancelled
164,2025-05-06,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Yelahanka,Banashankari,12.877453,77.463107,20.27,624.0,11.0,43.0,41.41,50,92.5,44.0,On Time
249,2025-05-06,Bengaluru,R102,Hebbal - Shivajinagar,Metro,RR Nagar,Bommanahalli,13.16986,77.715159,8.75,185.0,89.0,23.0,14.73,40,25.3,0.0,Completed
326,2025-05-06,Bengaluru,R101,Yelahanka - Majestic,Bus,Shivajinagar,Hebbal,12.980989,77.695375,18.0,911.0,47.0,23.0,54.11,60,92.4,19.0,Completed
580,2025-05-06,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Mahadevapura,Yeshwanthpur,12.865032,77.611611,29.17,811.0,82.0,34.0,51.43,60,91.9,29.0,Completed
4,2025-05-06,Bengaluru,R106,Whitefield - Silk Board,Bus,Dasarahalli,Whitefield,12.981206,77.689173,27.16,883.0,30.0,42.0,38.92,100,43.0,10.0,Cancelled
474,2025-05-06,Bengaluru,R104,Bommanahalli - Majestic,Bus,Dasarahalli,Majestic,13.075423,77.78464,29.9,457.0,45.0,50.0,78.71,30,65.9,10.0,On Time
623,2025-05-07,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Yeshwanthpur,Bommanahalli,13.173964,77.503399,22.45,751.0,102.0,5.0,64.99,30,75.4,12.0,On Time
859,2025-05-07,Bengaluru,R106,Whitefield - Silk Board,Bus,Whitefield,Majestic,13.182235,77.591073,26.1,869.0,67.0,27.0,66.43,40,81.0,11.0,Completed
598,2025-05-07,Bengaluru,R103,Mahadevapura - KR Market,Bus,Hebbal,Dasarahalli,13.161556,77.519102,15.85,963.0,30.0,15.0,39.66,30,65.2,12.0,Delayed
761,2025-05-08,Bengaluru,R104,Bommanahalli - Majestic,Metro,Mahadevapura,Majestic,13.150253,77.733038,8.54,1772.0,24.0,35.0,79.46,30,38.2,17.0,On Time
738,2025-05-10,Bengaluru,R108,Dasarahalli - Majestic,Metro,Yeshwanthpur,Hebbal,13.163937,77.6706,9.05,923.0,60.0,33.0,53.24,30,84.6,5.0,Cancelled
929,2025-05-11,Bengaluru,R107,Electronic City - Majestic,Bus,Majestic,KR Market,12.874719,77.59751,23.55,1297.0,63.0,60.0,60.88,30,74.6,9.0,On Time
454,2025-05-11,Bengaluru,R105,RR Nagar - Banashankari,Bus,KR Market,Shivajinagar,13.105865,77.570438,15.58,1332.0,78.0,6.0,46.51,40,59.25,14.0,Delayed
936,2025-05-11,Bengaluru,R101,Yelahanka - Majestic,Bus,Dasarahalli,Electronic City,12.929828,77.498959,23.25,747.0,64.0,47.0,78.69,150,48.2,15.0,Cancelled
176,2025-05-12,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Dasarahalli,Majestic,13.129605,77.589221,6.11,386.0,99.0,60.0,19.13,150,83.8,44.0,Unknown
113,2025-05-12,Bengaluru,R104,Bommanahalli - Majestic,Bus,CV Raman Nagar,Yeshwanthpur,13.013222,77.533641,24.11,1187.0,106.0,37.0,66.37,50,84.1,45.0,Delayed
500,2025-05-13,Bengaluru,R104,Bommanahalli - Majestic,Unknown,CV Raman Nagar,Whitefield,13.174035,77.557704,21.19,472.0,75.0,36.0,57.73,100,35.2,22.0,Cancelled
314,2025-05-13,Bengaluru,R103,Mahadevapura - KR Market,Bus,CV Raman Nagar,Majestic,12.918363,77.664432,29.61,1631.0,68.0,59.0,55.9,100,32.2,44.0,On Time
801,2025-05-13,Bengaluru,R103,Mahadevapura - KR Market,Unknown,KR Market,Hebbal,13.167925,77.590409,29.28,774.0,24.0,21.0,39.12,40,70.9,37.0,Cancelled
682,2025-05-13,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,RR Nagar,Banashankari,13.177941,77.698464,19.8,1271.0,75.0,34.0,63.44,40,44.6,11.0,Cancelled
914,2025-05-13,Bengaluru,R104,Bommanahalli - Majestic,Bus,Majestic,CV Raman Nagar,13.084291,77.492147,24.24,1780.0,109.0,47.0,40.23,30,52.9,12.0,Completed
659,2025-05-14,Bengaluru,R104,Bommanahalli - Majestic,Bus,Silk Board,Electronic City,12.970699,77.766772,7.54,264.0,111.0,41.0,81.97,30,59.1,37.0,Completed
78,2025-05-14,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Silk Board,Yeshwanthpur,13.110045,77.772862,5.54,1004.0,176.0,57.0,72.58,40,84.6,5.0,Cancelled
731,2025-05-15,Bengaluru,R108,Dasarahalli - Majestic,Unknown,Shivajinagar,Yeshwanthpur,12.927698,77.613166,24.3,340.0,81.0,44.0,43.64,40,77.0,39.0,Completed
28,2025-05-16,Bengaluru,R108,Dasarahalli - Majestic,Bus,Silk Board,KR Market,12.921692,77.506353,24.24,747.0,78.0,37.0,116.53,40,74.9,8.0,Delayed
285,2025-05-17,Bengaluru,R102,Hebbal - Shivajinagar,Unknown,Mahadevapura,Dasarahalli,13.090847,77.759585,7.97,1164.0,114.0,39.0,53.92,30,34.4,40.0,Completed
393,2025-05-17,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Hebbal,CV Raman Nagar,12.993515,77.753066,14.29,648.0,20.0,20.0,22.78,40,65.5,5.0,Cancelled
676,2025-05-17,Bengaluru,R105,RR Nagar - Banashankari,Metro,Banashankari,CV Raman Nagar,12.917899,77.692808,11.21,273.0,29.0,21.0,28.84,150,42.5,17.0,Completed
772,2025-05-17,Bengaluru,R108,Dasarahalli - Majestic,Metro,Banashankari,Dasarahalli,13.093419,77.757125,28.06,478.0,51.0,59.0,60.2,40,86.1,33.0,Delayed
883,2025-05-18,Bengaluru,R107,Electronic City - Majestic,Bus,Hebbal,CV Raman Nagar,13.131451,77.725833,27.61,1077.0,15.0,11.0,33.49,30,69.3,38.0,Delayed
422,2025-05-18,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Hebbal,CV Raman Nagar,13.193143,77.679685,6.95,578.0,83.0,8.0,78.4,40,52.5,0.0,Unknown
532,2025-05-18,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Unknown,Shivajinagar,Hebbal,13.033922,77.55624,9.11,1122.0,39.0,59.0,79.62,50,97.9,32.0,Cancelled
483,2025-05-18,Bengaluru,R103,Mahadevapura - KR Market,Metro,Bommanahalli,Yeshwanthpur,12.858909,77.560223,3.46,629.0,79.0,21.0,38.83,150,65.1,1.0,Cancelled
581,2025-05-19,Bengaluru,R101,Yelahanka - Majestic,Metro,Banashankari,RR Nagar,12.89024,77.755812,7.56,360.0,109.0,36.0,38.58,60,75.0,10.0,Cancelled
674,2025-05-19,Bengaluru,R108,Dasarahalli - Majestic,Metro,Hebbal,Yeshwanthpur,13.165457,77.552127,27.07,1226.0,112.0,59.0,12.68,50,35.3,19.0,On Time
710,2025-05-19,Bengaluru,R108,Dasarahalli - Majestic,Bus,Bommanahalli,CV Raman Nagar,13.068527,77.768489,19.7,1422.0,86.0,27.0,76.85,30,92.9,11.0,Completed
71,2025-05-19,Bengaluru,R105,RR Nagar - Banashankari,Bus,Bommanahalli,Banashankari,12.890721,77.51396,5.99,84.0,100.0,44.0,54.58,60,93.0,14.0,Delayed
638,2025-05-21,Bengaluru,R101,Yelahanka - Majestic,Metro,Banashankari,Hebbal,12.895046,77.693496,5.52,1287.0,27.0,9.0,15.51,100,63.9,12.0,Completed
757,2025-05-21,Bengaluru,R105,RR Nagar - Banashankari,Bus,Shivajinagar,Electronic City,12.969682,77.739839,14.91,967.0,48.0,31.0,65.08,150,89.4,13.0,On Time
561,2025-05-21,Bengaluru,R106,Whitefield - Silk Board,Bus,Yeshwanthpur,KR Market,12.86031,77.636658,8.09,760.0,85.0,52.0,20.11,100,34.3,26.0,Cancelled
362,2025-05-22,Bengaluru,R106,Whitefield - Silk Board,Metro,CV Raman Nagar,Dasarahalli,12.901906,77.571395,17.63,498.0,69.0,50.0,53.41,30,83.5,32.0,Cancelled
826,2025-05-23,Bengaluru,R101,Yelahanka - Majestic,Bus,Mahadevapura,CV Raman Nagar,13.093318,77.563585,23.94,1259.0,41.0,44.0,3.55,40,59.0,5.0,On Time
222,2025-05-24,Bengaluru,R104,Bommanahalli - Majestic,Bus,Bommanahalli,Mahadevapura,13.017064,77.7546,26.65,1561.0,115.0,18.0,21.17,150,67.7,5.0,On Time
166,2025-05-24,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Whitefield,Dasarahalli,13.117465,77.638781,7.49,1006.0,51.0,44.0,49.27,150,59.25,27.0,Cancelled
677,2025-05-24,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,CV Raman Nagar,Hebbal,13.11482,77.796101,11.61,1041.0,27.0,27.0,37.05,50,40.3,37.0,Cancelled
601,2025-05-24,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,Mahadevapura,Dasarahalli,13.034234,77.553545,10.1,1128.0,36.0,15.0,45.78,50,30.2,13.0,Cancelled
194,2025-05-24,Bengaluru,R104,Bommanahalli - Majestic,Bus,Whitefield,RR Nagar,12.859754,77.639132,26.82,1003.0,77.0,55.0,76.71,100,50.9,8.0,Delayed
182,2025-05-25,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Whitefield,Yeshwanthpur,13.148267,77.589555,7.88,957.0,90.0,50.0,38.81,50,75.1,28.0,On Time
780,2025-05-25,Bengaluru,R106,Whitefield - Silk Board,Bus,Silk Board,Whitefield,12.853689,77.743431,24.7,263.0,98.0,58.0,70.25,100,67.5,33.0,Delayed
463,2025-05-26,Bengaluru,R106,Whitefield - Silk Board,Metro,Mahadevapura,Yelahanka,12.943108,77.690329,26.65,84.0,74.0,25.0,32.07,100,38.2,2.0,Cancelled
918,2025-05-26,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Yeshwanthpur,Mahadevapura,12.973676,77.712579,13.96,613.0,75.0,28.0,39.36,30,54.6,4.0,On Time
140,2025-05-26,Bengaluru,R104,Bommanahalli - Majestic,Metro,Electronic City,Yelahanka,12.856621,77.724993,12.41,1698.0,79.0,59.0,75.0,100,48.4,12.0,Delayed
343,2025-05-26,Bengaluru,R103,Mahadevapura - KR Market,Metro,KR Market,Majestic,12.976915,77.7368,19.49,1453.0,104.0,31.0,79.58,50,65.1,6.0,Completed
354,2025-05-28,Bengaluru,R108,Dasarahalli - Majestic,Metro,Electronic City,Yeshwanthpur,13.073004,77.567793,19.39,622.0,72.0,22.0,67.84,50,68.7,23.0,Completed
5,2025-05-28,Bengaluru,R107,Electronic City - Majestic,Bus,Dasarahalli,Electronic City,12.937008,77.588084,20.07,359.0,71.0,12.0,46.79,150,94.6,23.0,Completed
128,2025-05-28,Bengaluru,R105,RR Nagar - Banashankari,Metro,Dasarahalli,RR Nagar,12.962912,77.679269,27.79,1775.0,98.0,14.0,42.12,40,86.8,8.0,On Time
67,2025-05-29,Bengaluru,R105,RR Nagar - Banashankari,Metro,Mahadevapura,Silk Board,13.005827,77.768301,28.83,714.0,107.0,49.0,72.75,30,40.0,45.0,Cancelled
382,2025-05-29,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Hebbal,Shivajinagar,12.986739,77.78955,4.4,1621.0,74.0,49.0,38.81,50,58.3,45.0,Cancelled
347,2025-05-30,Bengaluru,R108,Dasarahalli - Majestic,Bus,CV Raman Nagar,RR Nagar,13.155094,77.692923,2.89,1726.0,62.0,12.0,68.73,40,84.0,24.0,Completed
969,2025-05-30,Bengaluru,R103,Mahadevapura - KR Market,Bus,CV Raman Nagar,Dasarahalli,13.087925,77.604582,29.01,1676.0,46.0,44.0,36.33,100,81.2,43.0,Delayed
237,2025-05-30,Bengaluru,R104,Bommanahalli - Majestic,Bus,Majestic,Hebbal,13.193168,77.518665,17.8,1474.0,71.0,53.0,18.13,60,80.3,19.0,Unknown
726,2025-05-31,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Electronic City,Whitefield,13.143977,77.641416,10.74,224.0,37.0,22.0,72.44,50,87.7,1.0,On Time
535,2025-06-01,Bengaluru,R106,Whitefield - Silk Board,Bus,KR Market,Yeshwanthpur,12.913168,77.658155,18.53,1045.0,98.0,31.0,17.27,50,89.5,8.0,Cancelled
129,2025-06-01,Bengaluru,R106,Whitefield - Silk Board,Metro,Whitefield,Dasarahalli,12.909467,77.632353,11.6,152.0,20.0,49.0,19.73,30,35.9,4.0,Delayed
788,2025-06-01,Bengaluru,R108,Dasarahalli - Majestic,Unknown,Silk Board,Whitefield,12.926596,77.540864,17.66,1336.0,88.0,45.0,36.98,50,86.9,13.0,Delayed
574,2025-06-02,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Yeshwanthpur,Whitefield,13.144417,77.653802,13.19,176.0,37.0,17.0,14.56,40,47.1,40.0,Delayed
369,2025-06-02,Bengaluru,R105,RR Nagar - Banashankari,Bus,Hebbal,Shivajinagar,12.973987,77.567245,9.22,188.0,37.0,36.0,69.92,150,27.4,11.0,Cancelled
840,2025-06-02,Bengaluru,R106,Whitefield - Silk Board,Bus,Mahadevapura,Dasarahalli,13.190976,77.695431,14.74,870.0,46.0,9.0,23.57,100,68.8,29.0,Delayed
771,2025-06-02,Bengaluru,R106,Whitefield - Silk Board,Bus,Silk Board,Mahadevapura,13.139603,77.720096,25.18,564.0,44.0,19.0,13.16,50,95.6,28.0,On Time
13,2025-06-02,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Silk Board,Electronic City,12.860612,77.784128,9.38,1223.0,46.0,42.0,41.0,100,49.5,19.0,Delayed
46,2025-06-03,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,Yelahanka,CV Raman Nagar,12.910713,77.715084,14.51,1757.0,102.0,6.0,58.65,60,76.0,39.0,Cancelled
530,2025-06-03,Bengaluru,R106,Whitefield - Silk Board,Unknown,CV Raman Nagar,Yelahanka,13.055263,77.589002,20.52,458.0,8.0,57.0,43.47,40,73.0,49.0,Cancelled
863,2025-06-04,Bengaluru,R105,RR Nagar - Banashankari,Bus,Dasarahalli,Majestic,13.019759,77.722365,12.16,779.0,35.0,15.0,26.55,50,80.5,30.0,Delayed
401,2025-06-04,Bengaluru,R108,Dasarahalli - Majestic,Metro,Whitefield,Bommanahalli,12.982928,77.775447,23.01,1588.0,66.0,59.0,49.6,30,36.0,25.0,Completed
926,2025-06-04,Bengaluru,R103,Mahadevapura - KR Market,Bus,Dasarahalli,Silk Board,12.86836,77.527292,11.05,99.0,116.0,56.0,22.06,30,69.7,14.0,Completed
279,2025-06-05,Bengaluru,R105,RR Nagar - Banashankari,Bus,CV Raman Nagar,Hebbal,12.915924,77.773345,7.03,166.0,56.0,56.0,25.33,100,56.3,23.0,On Time
525,2025-06-06,Bengaluru,R104,Bommanahalli - Majestic,Metro,Banashankari,CV Raman Nagar,12.966141,77.797211,14.07,616.0,92.0,29.0,67.78,40,82.3,34.0,Completed
72,2025-06-06,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Hebbal,Whitefield,13.099235,77.491854,7.81,919.0,57.0,28.0,50.48,150,77.6,1.0,Completed
204,2025-06-06,Bengaluru,R105,RR Nagar - Banashankari,Bus,CV Raman Nagar,Majestic,12.878224,77.617894,27.26,1443.0,112.0,54.0,21.87,40,88.1,1.0,Completed
390,2025-06-07,Bengaluru,R106,Whitefield - Silk Board,Bus,Electronic City,Hebbal,13.042047,77.689974,8.61,1366.0,41.0,8.0,25.3,30,84.3,3.0,Delayed
774,2025-06-07,Bengaluru,R103,Mahadevapura - KR Market,Bus,Yelahanka,Hebbal,13.1529,77.713669,6.72,935.0,18.0,40.0,20.61,150,78.7,25.0,Completed
29,2025-06-07,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Dasarahalli,Shivajinagar,13.127037,77.749212,22.42,707.0,115.0,60.0,76.93,100,92.0,44.0,Delayed
745,2025-06-07,Bengaluru,R106,Whitefield - Silk Board,Bus,Electronic City,Majestic,13.185554,77.766759,2.14,1519.0,71.0,33.0,22.71,50,48.8,7.0,Cancelled
933,2025-06-08,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,RR Nagar,KR Market,13.071733,77.53024,21.81,1533.0,69.0,18.0,56.83,40,45.0,23.0,Completed
770,2025-06-08,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Mahadevapura,Yeshwanthpur,13.165271,77.778553,29.77,522.0,135.0,20.0,21.16,50,37.1,11.0,Cancelled
16,2025-06-08,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Banashankari,Silk Board,12.853936,77.573171,19.0,1374.0,33.0,39.0,38.88,40,65.5,23.0,Delayed
302,2025-06-09,Bengaluru,R105,RR Nagar - Banashankari,Bus,Mahadevapura,Silk Board,13.095098,77.68082,14.04,1318.0,53.0,14.0,50.26,40,73.4,10.0,Cancelled
439,2025-06-09,Bengaluru,R106,Whitefield - Silk Board,Metro,Mahadevapura,Majestic,12.963122,77.525029,27.16,1444.0,114.0,34.0,12.86,100,64.8,15.0,Delayed
238,2025-06-10,Bengaluru,R105,RR Nagar - Banashankari,Metro,Silk Board,Yelahanka,12.995617,77.783567,10.63,1268.0,51.0,52.0,47.51,30,45.9,5.0,Completed
818,2025-06-11,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Banashankari,Electronic City,13.074886,77.519142,26.8,553.0,60.0,19.0,34.18,150,59.25,6.0,Cancelled
365,2025-06-11,Bengaluru,R107,Electronic City - Majestic,Bus,KR Market,Silk Board,12.870813,77.529162,20.16,367.0,51.0,13.0,26.73,60,47.1,10.0,Cancelled
300,2025-06-11,Bengaluru,R101,Yelahanka - Majestic,Metro,KR Market,Hebbal,12.863883,77.587483,14.89,1381.0,16.0,37.0,25.47,40,41.5,5.0,On Time
319,2025-06-12,Bengaluru,R107,Electronic City - Majestic,Bus,Majestic,Yelahanka,13.102682,77.740586,26.25,143.0,115.0,24.0,11.48,30,49.9,12.0,On Time
803,2025-06-13,Bengaluru,R103,Mahadevapura - KR Market,Bus,Silk Board,Bommanahalli,13.097916,77.648072,2.71,190.0,15.0,40.0,11.19,60,89.8,25.0,Completed
931,2025-06-13,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Yelahanka,Yeshwanthpur,12.876662,77.777609,17.84,1565.0,83.0,9.0,62.48,40,94.1,12.0,On Time
290,2025-06-14,Bengaluru,R105,RR Nagar - Banashankari,Metro,CV Raman Nagar,RR Nagar,13.05136,77.52628,17.17,1655.0,18.0,40.0,70.34,100,87.0,7.0,On Time
417,2025-06-14,Bengaluru,R106,Whitefield - Silk Board,Metro,Whitefield,RR Nagar,13.126917,77.73069,19.46,773.0,56.0,40.0,15.16,60,96.3,9.0,Delayed
247,2025-06-15,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Yeshwanthpur,KR Market,13.042684,77.561606,17.96,360.0,116.0,44.0,74.15,30,76.1,40.0,Completed
448,2025-06-15,Bengaluru,R110,Hebbal - Yeshwanthpur,Unknown,Banashankari,CV Raman Nagar,13.058034,77.48822,28.15,301.0,93.0,27.0,56.73,100,34.4,14.0,Delayed
925,2025-06-17,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Bommanahalli,CV Raman Nagar,13.021547,77.461653,17.52,1619.0,106.0,20.0,56.41,50,89.7,3.0,Delayed
26,2025-06-17,Bengaluru,R101,Yelahanka - Majestic,Bus,Shivajinagar,Dasarahalli,12.859725,77.652261,7.93,1620.0,111.0,6.0,67.64,40,76.2,10.0,Cancelled
563,2025-06-18,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Hebbal,Mahadevapura,12.951149,77.51289,12.14,1410.0,36.0,18.0,62.51,40,59.25,24.0,On Time
823,2025-06-19,Bengaluru,R108,Dasarahalli - Majestic,Metro,Mahadevapura,Yelahanka,12.932264,77.767881,8.35,634.0,69.0,54.0,41.75,40,47.2,12.0,Delayed
418,2025-06-20,Bengaluru,R103,Mahadevapura - KR Market,Bus,CV Raman Nagar,Banashankari,12.906053,77.733096,2.06,1446.0,98.0,40.0,65.2,60,59.25,28.0,Cancelled
119,2025-06-20,Bengaluru,R110,Hebbal - Yeshwanthpur,Bus,Yelahanka,Dasarahalli,13.160281,77.646468,10.24,765.0,65.0,56.0,74.26,30,70.2,70.0,Completed
862,2025-06-20,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,Mahadevapura,Dasarahalli,12.873668,77.713531,20.15,162.0,65.0,13.0,26.62,150,83.7,38.0,Completed
549,2025-06-20,Bengaluru,R108,Dasarahalli - Majestic,Bus,Mahadevapura,KR Market,12.950947,77.576123,20.85,321.0,86.0,37.0,52.08,100,47.1,13.0,Cancelled
453,2025-06-20,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Yeshwanthpur,CV Raman Nagar,13.07478,77.557844,12.0,681.0,67.0,8.0,67.14,30,35.6,6.0,Completed
776,2025-06-21,Bengaluru,R106,Whitefield - Silk Board,Bus,KR Market,RR Nagar,13.114322,77.676543,27.78,575.0,101.0,20.0,25.42,50,44.7,32.0,Completed
712,2025-06-21,Bengaluru,R108,Dasarahalli - Majestic,Bus,Mahadevapura,KR Market,12.997158,77.492511,4.16,1306.0,119.0,39.0,32.42,50,76.7,4.0,On Time
364,2025-06-21,Bengaluru,R107,Electronic City - Majestic,Bus,Whitefield,Yelahanka,12.9419,77.612226,22.22,1152.0,92.0,39.0,26.96,50,81.2,19.0,Cancelled
228,2025-06-21,Bengaluru,R102,Hebbal - Shivajinagar,Bus,CV Raman Nagar,Hebbal,12.981007,77.509082,8.61,1563.0,47.0,29.0,108.99,30,31.1,17.0,Delayed
36,2025-06-22,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Bus,CV Raman Nagar,Majestic,13.04219,77.728471,4.35,873.0,108.0,38.0,20.29,100,48.3,25.0,Cancelled
373,2025-06-22,Bengaluru,R105,RR Nagar - Banashankari,Bus,CV Raman Nagar,Majestic,13.132059,77.548669,17.88,324.0,78.0,35.0,24.3,60,64.5,27.0,On Time
25,2025-06-22,Bengaluru,R103,Mahadevapura - KR Market,Bus,Yelahanka,Mahadevapura,12.937042,77.574126,7.31,1753.0,57.0,26.0,73.19,150,74.6,43.0,On Time
808,2025-06-23,Bengaluru,R107,Electronic City - Majestic,Metro,Yelahanka,Bommanahalli,12.992869,77.623081,8.87,1266.0,77.0,32.0,29.46,60,32.9,9.0,Delayed
399,2025-06-24,Bengaluru,R103,Mahadevapura - KR Market,Metro,Silk Board,KR Market,13.074487,77.549897,14.98,1641.0,23.0,12.0,41.63,50,59.2,2.0,Cancelled
519,2025-06-24,Bengaluru,R102,Hebbal - Shivajinagar,Bus,Yelahanka,RR Nagar,13.190064,77.726238,3.74,898.0,68.0,5.0,27.78,40,53.4,44.0,Cancelled
192,2025-06-24,Bengaluru,R101,Yelahanka - Majestic,Bus,Silk Board,Whitefield,12.888316,77.755918,12.68,843.0,69.0,31.0,36.09,100,44.7,7.0,Cancelled
584,2025-06-25,Bengaluru,R105,RR Nagar - Banashankari,Unknown,CV Raman Nagar,Silk Board,13.162793,77.454372,11.98,1017.0,59.0,51.0,26.33,30,56.5,28.0,Delayed
90,2025-06-25,Bengaluru,R108,Dasarahalli - Majestic,Bus,Silk Board,Dasarahalli,13.169275,77.639477,19.0,812.0,119.0,10.0,44.82,50,34.6,43.0,Cancelled
69,2025-06-25,Bengaluru,R110,Hebbal - Yeshwanthpur,Metro,Banashankari,Yelahanka,13.042093,77.49663,22.36,1119.0,100.0,56.0,51.05,50,13.6,21.0,Completed
759,2025-06-26,Bengaluru,R105,RR Nagar - Banashankari,Bus,Majestic,Mahadevapura,13.186592,77.675619,6.66,1017.0,93.0,45.0,33.01,40,62.1,38.0,Cancelled
162,2025-06-27,Bengaluru,R109,CV Raman Nagar - Shivajinagar,Metro,Dasarahalli,Electronic City,13.127491,77.458464,10.38,1489.0,91.0,49.0,32.99,40,29.3,39.0,Unknown
198,2025-06-28,Bengaluru,R107,Electronic City - Majestic,Bus,Mahadevapura,KR Market,13.182285,77.785428,21.77,1592.0,48.0,6.0,53.29,50,35.5,36.0,On Time
632,2025-06-28,Bengaluru,R110,Hebbal - Yeshwanthpur,Unknown,Yeshwanthpur,Dasarahalli,12.981402,77.649323,17.19,849.0,27.0,42.0,40.79,60,10.7,42.0,On Time
751,2025-06-30,Bengaluru,R106,Whitefield - Silk Board,Bus,Dasarahalli,Silk Board,12.863523,77.555792,5.43,357.0,46.0,41.0,15.4,50,39.2,28.0,Cancelled
133,2025-06-30,Bengaluru,R103,Mahadevapura - KR Market,Bus,Dasarahalli,Banashankari,12.885407,77.696801,9.38,1474.0,34.0,51.0,29.66,60,84.3,43.0,Unknown
208,2025-07-01,Bengaluru,R103,Mahadevapura - KR Market,Bus,CV Raman Nagar,Bommanahalli,12.901448,77.748088,10.63,1514.0,86.0,9.0,64.06,60,91.9,23.0,Completed
868,2025-07-01,Bengaluru,R102,Hebbal - Shivajinagar,Metro,Dasarahalli,Hebbal,13.177707,77.540526,12.79,345.0,104.0,31.0,50.84,50,69.4,6.0,Completed
