Date,Time,Location,Ride_Request,Available_Vehicles,Completed_Ride,Cancel_Ride,Waiting_Time_min,Surge_Multiplier
2025-09-20,00:41:00,JP Nagar,24.0,38.0,0.0,24.0,16.9,1.0
2025-09-20,13:27:00,Yelahanka,119.0,159.0,52.0,67.0,15.9,1.0
2025-09-21,00:02:00,Hebbal,297.0,18.0,233.0,64.0,6.3,1.5
2025-09-21,03:57:00,Rajajinagar,56.0,118.0,21.0,35.0,15.6,1.5
2025-09-21,04:47:00,Indiranagar,248.0,149.0,223.0,25.0,23.8,1.0
2025-09-21,23:11:00,Malleshwaram,68.0,110.0,46.0,22.0,23.1,1.3
2025-09-22,13:51:00,Marathahalli,200.0,128.0,151.0,49.0,22.4,1.0
2025-09-22,15:24:00,Koramangala,81.0,21.0,45.0,36.0,9.8,1.2
2025-09-22,20:55:00,BTM Layout,159.0,141.0,118.0,41.0,20.6,1.8
2025-09-22,23:05:00,Rajajinagar,87.0,14.0,56.0,31.0,12.6,1.0
2025-09-23,00:31:00,HSR Layout,55.0,77.0,39.0,16.0,18.7,1.5
2025-09-23,09:06:00,Koramangala,62.0,115.0,3.0,59.0,15.9,1.0
2025-09-23,18:21:00,HSR Layout,222.0,104.0,212.0,10.0,13.9,1.0
2025-09-24,11:31:00,HSR Layout,112.0,7.0,67.0,45.0,17.5,1.0
2025-09-24,14:05:00,Rajajinagar,210.0,26.0,147.0,63.0,15.4,1.0
2025-09-24,15:38:00,HSR Layout,26.0,112.0,0.0,26.0,4.6,1.0
2025-09-24,21:24:00,Hebbal,31.0,179.0,0.0,31.0,14.5,1.0
2025-09-25,12:59:00,Electronic City,250.0,155.0,189.0,61.0,24.8,1.3
2025-09-25,14:21:00,Rajajinagar,209.0,140.0,199.0,10.0,11.9,2.0
2025-09-25,20:49:00,Marathahalli,65.0,166.0,29.0,36.0,19.1,1.0
2025-09-26,01:09:00,Malleshwaram,58.0,6.0,47.0,11.0,11.5,1.2
2025-09-26,02:50:00,Jayanagar,73.0,44.0,35.0,38.0,3.9,1.8
2025-09-26,10:52:00,Indiranagar,233.0,81.0,176.0,57.0,10.7,2.0
2025-09-26,21:50:00,Electronic City,347.0,93.0,274.0,73.0,13.1,1.2
2025-09-26,23:19:00,Indiranagar,274.0,161.0,199.0,75.0,8.5,1.8
2025-09-27,12:51:00,Marathahalli,180.0,141.0,153.0,27.0,9.9,1.5
2025-09-27,14:01:00,Koramangala,229.0,37.0,151.0,78.0,24.4,1.0
2025-09-28,00:24:00,Indiranagar,204.0,104.0,159.0,45.0,21.8,1.8
2025-09-28,08:34:00,BTM Layout,303.0,34.0,297.0,6.0,17.7,1.3
2025-09-29,03:15:00,Banashankari,336.0,143.0,285.0,51.0,13.7,2.0
2025-09-29,06:30:00,BTM Layout,29.0,68.0,24.0,5.0,7.2,1.5
2025-09-29,09:22:00,MG Road,294.0,133.0,253.0,41.0,20.7,1.8
2025-09-29,17:24:00,Yelahanka,119.0,170.0,70.0,49.0,20.7,1.2
2025-10-01,00:12:00,Malleshwaram,348.0,154.0,335.0,13.0,3.0,1.0
2025-10-01,00:22:00,HSR Layout,260.0,125.0,197.0,63.0,15.2,1.5
2025-10-01,00:45:00,Electronic City,115.0,73.0,97.0,18.0,4.9,2.0
2025-10-01,01:16:00,JP Nagar,109.0,50.0,51.0,58.0,23.5,1.0
2025-10-01,07:30:00,Malleshwaram,89.0,144.0,34.0,55.0,8.8,1.0
2025-10-01,08:21:00,Hebbal,103.0,74.0,39.0,64.0,24.8,1.2
2025-10-01,10:17:00,Hebbal,82.0,132.0,74.0,8.0,19.7,2.0
2025-10-01,20:28:00,JP Nagar,246.0,85.0,196.0,50.0,14.7,1.5
2025-10-02,00:16:00,Indiranagar,75.0,72.0,15.0,60.0,18.7,1.8
2025-10-02,14:27:00,Jayanagar,309.0,75.0,258.0,51.0,24.8,1.8
2025-10-02,23:27:00,JP Nagar,263.0,65.0,185.0,78.0,13.0,1.0
2025-10-03,07:13:00,HSR Layout,124.0,71.0,50.0,74.0,14.6,1.0
2025-10-03,18:12:00,Whitefield,23.0,176.0,10.0,13.0,16.5,1.2
2025-10-03,18:38:00,Marathahalli,328.0,61.0,295.0,33.0,8.3,2.0
2025-10-04,04:30:00,Marathahalli,312.0,67.0,234.0,78.0,20.0,1.8
2025-10-04,07:24:00,HSR Layout,48.0,79.0,26.0,22.0,7.4,1.5
2025-10-04,19:16:00,HSR Layout,96.0,61.0,50.0,46.0,5.5,1.8
2025-10-05,01:25:00,Whitefield,245.0,113.0,171.0,74.0,4.4,1.2
2025-10-05,01:26:00,Jayanagar,266.0,85.0,214.0,52.0,13.3,1.3
2025-10-06,00:11:00,Whitefield,331.0,60.0,263.0,68.0,15.5,2.0
2025-10-06,11:52:00,Electronic City,185.0,158.0,121.0,64.0,23.0,1.0
2025-10-06,19:14:00,JP Nagar,36.0,85.0,9.0,27.0,2.4,1.2
2025-10-06,23:41:00,BTM Layout,140.0,176.0,113.0,27.0,3.8,2.0
2025-10-07,10:01:00,Koramangala,184.0,88.0,166.0,18.0,17.2,1.3
2025-10-08,12:45:00,JP Nagar,116.0,148.0,59.0,57.0,12.1,1.2
2025-10-08,15:11:00,Indiranagar,89.0,156.0,15.0,74.0,15.7,1.8
2025-10-09,15:44:00,Koramangala,350.0,79.0,275.0,75.0,17.4,1.3
2025-10-09,21:57:00,Banashankari,213.0,65.0,157.0,56.0,3.8,2.0
2025-10-09,,Hebbal,46.0,167.0,21.0,25.0,2.1,1.0
2025-10-10,15:21:00,Whitefield,216.0,52.0,166.0,50.0,11.8,1.0
2025-10-11,03:10:00,Banashankari,325.0,103.0,279.0,46.0,2.3,1.8
2025-10-11,05:18:00,Jayanagar,159.0,58.0,118.0,41.0,18.5,1.2
2025-10-11,17:27:00,JP Nagar,304.0,151.0,226.0,78.0,5.6,1.0
2025-10-11,20:30:00,Malleshwaram,327.0,11.0,286.0,41.0,21.5,1.3
2025-10-12,00:20:00,Koramangala,284.0,66.0,255.0,29.0,18.6,2.0
2025-10-12,05:41:00,Indiranagar,270.0,52.0,229.0,41.0,9.2,2.0
2025-10-12,08:12:00,Marathahalli,263.0,9.0,196.0,67.0,4.1,1.2
2025-10-12,09:33:00,Yelahanka,135.0,105.0,111.0,24.0,17.1,1.0
2025-10-13,01:23:00,Marathahalli,62.0,34.0,16.0,46.0,10.8,2.0
2025-10-14,06:14:00,Whitefield,191.0,95.0,175.0,16.0,7.1,1.3
2025-10-14,06:45:00,BTM Layout,269.0,151.0,214.0,55.0,6.5,1.2
2025-10-15,00:44:00,JP Nagar,40.0,140.0,4.0,36.0,9.0,2.0
2025-10-15,17:15:00,BTM Layout,273.0,130.0,216.0,57.0,11.6,2.0
2025-10-15,22:09:00,BTM Layout,24.0,93.0,5.0,19.0,12.3,1.2
2025-10-15,23:45:00,Koramangala,159.0,162.0,137.0,22.0,19.0,1.2
2025-10-16,02:06:00,Koramangala,97.0,176.0,80.0,17.0,9.9,1.8
2025-10-16,06:25:00,Electronic City,272.0,49.0,198.0,74.0,13.3,1.0
2025-10-16,08:53:00,Jayanagar,51.0,48.0,0.0,51.0,15.2,1.3
2025-10-17,16:33:00,MG Road,195.0,30.0,184.0,11.0,16.4,2.0
2025-10-17,23:16:00,Indiranagar,112.0,25.0,86.0,26.0,16.0,1.8
2025-10-18,01:06:00,BTM Layout,329.0,120.0,305.0,24.0,23.8,1.5
2025-10-18,02:41:00,Banashankari,63.0,22.0,0.0,63.0,24.5,1.0
2025-10-19,20:49:00,MG Road,214.0,131.0,166.0,48.0,21.6,1.0
2025-10-19,21:11:00,Malleshwaram,50.0,58.0,33.0,17.0,16.4,1.3
2025-10-19,23:09:00,Jayanagar,244.0,102.0,216.0,28.0,19.9,1.0
2025-10-20,07:18:00,BTM Layout,133.0,57.0,100.0,33.0,8.2,1.8
2025-10-20,12:43:00,BTM Layout,81.0,18.0,12.0,69.0,6.1,1.0
2025-10-20,20:40:00,Jayanagar,219.0,34.0,191.0,28.0,21.9,1.3
2025-10-20,21:28:00,Marathahalli,290.0,159.0,274.0,16.0,23.5,1.3
2025-10-21,08:21:00,Electronic City,107.0,161.0,93.0,14.0,22.5,2.0
2025-10-21,15:17:00,Marathahalli,65.0,85.0,0.0,65.0,4.7,2.0
2025-10-21,18:19:00,Yelahanka,96.0,138.0,70.0,26.0,12.2,1.2
2025-10-21,22:50:00,Koramangala,272.0,135.0,248.0,24.0,3.7,1.0
2025-10-22,04:19:00,Yelahanka,245.0,52.0,207.0,38.0,6.7,1.0
2025-10-22,08:16:00,Electronic City,186.0,105.0,133.0,53.0,10.4,1.2
2025-10-22,12:59:00,Yelahanka,264.0,81.0,259.0,5.0,19.3,1.8
2025-10-22,14:39:00,Rajajinagar,313.0,168.0,257.0,56.0,11.6,1.0
2025-10-23,06:33:00,BTM Layout,55.0,63.0,45.0,10.0,19.8,1.0
2025-10-23,17:00:00,Electronic City,141.0,110.0,72.0,69.0,23.3,1.5
2025-10-23,17:50:00,MG Road,80.0,101.0,9.0,71.0,17.1,1.5
2025-10-23,18:52:00,Hebbal,137.0,138.0,121.0,16.0,13.3,1.2
2025-10-23,19:39:00,Malleshwaram,295.0,77.0,268.0,27.0,10.2,2.0
2025-10-23,20:24:00,Electronic City,184.0,41.0,149.0,35.0,24.7,1.2
2025-10-23,21:29:00,Indiranagar,47.0,149.0,23.0,24.0,23.8,1.0
2025-10-24,11:52:00,Banashankari,200.0,133.0,175.0,25.0,20.0,1.2
2025-10-24,18:30:00,MG Road,51.0,17.0,6.0,45.0,15.4,1.0
2025-10-25,18:28:00,Electronic City,123.0,139.0,101.0,22.0,22.9,1.8
2025-10-26,13:40:00,JP Nagar,293.0,112.0,224.0,69.0,14.5,1.5
2025-10-26,16:41:00,Marathahalli,66.0,19.0,0.0,66.0,12.4,1.8
2025-10-26,19:33:00,BTM Layout,25.0,97.0,0.0,25.0,17.9,1.0
2025-10-27,04:05:00,MG Road,222.0,15.0,186.0,36.0,15.4,2.0
2025-10-27,10:22:00,Rajajinagar,272.0,123.0,196.0,76.0,7.2,1.0
2025-10-27,14:37:00,Yelahanka,318.0,61.0,262.0,56.0,24.9,1.0
2025-10-28,04:55:00,Electronic City,223.0,46.0,209.0,14.0,15.0,1.8
2025-10-28,06:49:00,MG Road,114.0,28.0,65.0,49.0,5.3,1.3
2025-10-28,07:22:00,Malleshwaram,139.0,42.0,92.0,47.0,20.1,1.0
2025-10-28,22:18:00,Electronic City,59.0,101.0,0.0,59.0,24.4,1.2
2025-10-29,07:31:00,Rajajinagar,23.0,166.0,9.0,14.0,3.4,1.0
2025-10-29,17:13:00,Yelahanka,106.0,171.0,86.0,20.0,20.2,1.8
2025-10-29,18:39:00,Malleshwaram,328.0,54.0,298.0,30.0,8.8,1.0
2025-10-30,16:09:00,MG Road,256.0,114.0,216.0,40.0,18.9,1.2
2025-10-31,07:43:00,MG Road,285.0,7.0,224.0,61.0,18.0,1.0
2025-10-31,11:28:00,HSR Layout,279.0,130.0,209.0,70.0,18.3,1.3
2025-10-31,18:37:00,MG Road,112.0,123.0,37.0,75.0,23.7,1.2
2025-11-01,21:55:00,Rajajinagar,173.0,152.0,164.0,9.0,10.8,1.0
2025-11-01,22:22:00,Indiranagar,32.0,94.0,0.0,32.0,16.2,2.0
2025-11-02,04:42:00,Hebbal,314.0,52.0,260.0,54.0,13.2,1.0
2025-11-02,07:28:00,MG Road,35.0,125.0,0.0,35.0,14.2,1.2
2025-11-02,12:51:00,Indiranagar,98.0,164.0,73.0,25.0,20.6,1.0
2025-11-02,18:23:00,Rajajinagar,106.0,79.0,60.0,46.0,8.7,1.3
2025-11-02,20:09:00,Hebbal,55.0,103.0,21.0,34.0,5.0,1.0
2025-11-03,17:20:00,Electronic City,89.0,111.0,76.0,13.0,9.8,1.3
2025-11-03,21:46:00,Koramangala,82.0,159.0,62.0,20.0,5.0,1.0
2025-11-04,10:38:00,HSR Layout,247.0,109.0,214.0,33.0,8.7,1.8
2025-11-04,13:47:00,Rajajinagar,183.0,11.0,161.0,22.0,17.1,1.3
2025-11-06,05:57:00,BTM Layout,322.0,119.0,298.0,24.0,10.5,1.0
2025-11-06,20:57:00,Malleshwaram,324.0,88.0,269.0,55.0,2.7,1.3
2025-11-06,22:02:00,Marathahalli,65.0,59.0,36.0,29.0,23.0,1.8
2025-11-07,14:49:00,Koramangala,100.0,89.0,89.0,11.0,6.7,1.2
2025-11-07,16:57:00,Jayanagar,166.0,95.0,132.0,34.0,7.0,1.2
2025-11-08,21:53:00,HSR Layout,119.0,61.0,40.0,79.0,20.0,1.3
2025-11-08,22:27:00,Indiranagar,156.0,74.0,148.0,8.0,18.2,1.3
2025-11-09,07:56:00,MG Road,168.0,35.0,139.0,29.0,2.6,1.0
2025-11-09,13:24:00,Koramangala,111.0,41.0,44.0,67.0,14.4,1.8
2025-11-10,07:32:00,Koramangala,347.0,132.0,270.0,77.0,5.2,1.0
2025-11-11,06:52:00,Rajajinagar,86.0,50.0,38.0,48.0,23.1,1.5
2025-11-12,04:45:00,Malleshwaram,125.0,20.0,94.0,31.0,15.1,1.3
2025-11-12,14:16:00,Banashankari,147.0,88.0,122.0,25.0,23.5,1.5
2025-11-12,16:43:00,JP Nagar,186.0,68.0,123.0,63.0,11.8,1.0
2025-11-13,02:20:00,Whitefield,140.0,28.0,99.0,41.0,12.0,1.0
2025-11-13,05:53:00,Koramangala,172.0,177.0,92.0,80.0,5.1,1.0
2025-11-14,01:49:00,Marathahalli,203.0,39.0,197.0,6.0,6.5,1.8
2025-11-14,05:16:00,Malleshwaram,141.0,50.0,116.0,25.0,22.3,1.0
2025-11-14,08:09:00,BTM Layout,184.0,142.0,171.0,13.0,20.8,1.2
2025-11-14,08:33:00,JP Nagar,90.0,165.0,73.0,17.0,16.9,1.3
2025-11-14,21:27:00,MG Road,305.0,52.0,274.0,31.0,5.4,1.5
2025-11-14,23:19:00,JP Nagar,143.0,154.0,75.0,68.0,5.3,2.0
2025-11-15,17:00:00,Malleshwaram,340.0,18.0,279.0,61.0,6.7,1.0
2025-11-15,18:13:00,Jayanagar,33.0,149.0,0.0,33.0,17.2,1.0
2025-11-16,00:55:00,Koramangala,166.0,37.0,99.0,67.0,13.6,1.3
2025-11-16,04:58:00,JP Nagar,245.0,64.0,235.0,10.0,6.6,1.5
2025-11-16,22:30:00,Indiranagar,281.0,180.0,243.0,38.0,9.9,2.0
2025-11-17,08:09:00,Koramangala,160.0,78.0,99.0,61.0,7.4,1.5
2025-11-17,16:55:00,Marathahalli,324.0,32.0,294.0,30.0,5.1,1.0
2025-11-17,21:00:00,Malleshwaram,174.0,151.0,107.0,67.0,14.7,1.0
2025-11-17,22:30:00,MG Road,126.0,54.0,86.0,40.0,4.6,1.0
2025-11-17,23:10:00,Marathahalli,238.0,17.0,162.0,76.0,24.4,1.8
2025-11-18,02:24:00,HSR Layout,217.0,13.0,170.0,47.0,8.8,1.3
2025-11-18,10:16:00,MG Road,198.0,147.0,140.0,58.0,7.4,1.0
2025-11-18,23:24:00,Yelahanka,263.0,136.0,243.0,20.0,18.9,1.0
2025-11-19,18:33:00,Malleshwaram,29.0,96.0,0.0,29.0,13.0,2.0
2025-11-20,22:05:00,HSR Layout,66.0,92.0,15.0,51.0,3.9,2.0
2025-11-21,03:10:00,Rajajinagar,226.0,76.0,156.0,70.0,18.0,1.5
2025-11-21,03:25:00,Rajajinagar,247.0,81.0,221.0,26.0,22.8,1.0
2025-11-21,07:31:00,Hebbal,137.0,95.0,92.0,45.0,13.9,1.0
2025-11-22,16:47:00,Yelahanka,66.0,109.0,1.0,65.0,9.7,1.0
2025-11-22,22:40:00,Malleshwaram,203.0,141.0,190.0,13.0,11.1,1.8
2025-11-23,08:56:00,HSR Layout,102.0,114.0,41.0,61.0,14.9,1.0
2025-11-23,13:27:00,Jayanagar,58.0,20.0,0.0,58.0,12.0,1.0
2025-11-24,03:48:00,Whitefield,32.0,62.0,0.0,32.0,5.2,1.0
2025-11-24,11:30:00,Hebbal,235.0,23.0,157.0,78.0,3.8,1.5
2025-11-24,15:28:00,Rajajinagar,161.0,175.0,102.0,59.0,19.7,1.5
2025-11-25,10:18:00,Malleshwaram,267.0,180.0,231.0,36.0,11.3,2.0
2025-11-25,10:59:00,HSR Layout,76.0,173.0,59.0,17.0,3.5,1.0
2025-11-25,11:36:00,Hebbal,77.0,45.0,35.0,42.0,12.4,1.3
2025-11-25,23:06:00,HSR Layout,93.0,149.0,80.0,13.0,2.2,1.0
2025-11-26,14:37:00,Indiranagar,89.0,17.0,25.0,64.0,8.0,1.5
2025-11-27,05:15:00,Indiranagar,294.0,129.0,276.0,18.0,7.4,1.5
2025-11-27,12:25:00,Hebbal,165.0,69.0,134.0,31.0,9.7,2.0
2025-11-28,02:09:00,JP Nagar,345.0,82.0,281.0,64.0,16.9,1.0
2025-11-28,02:41:00,Koramangala,250.0,142.0,198.0,52.0,18.7,1.2
2025-11-28,08:46:00,Rajajinagar,115.0,91.0,109.0,6.0,20.2,1.2
2025-11-28,19:04:00,Rajajinagar,54.0,57.0,0.0,54.0,5.2,1.5
2025-11-28,19:09:00,HSR Layout,219.0,78.0,184.0,35.0,17.9,1.0
2025-11-30,07:11:00,Jayanagar,312.0,168.0,254.0,58.0,2.7,1.3
2025-11-30,20:17:00,Yelahanka,89.0,159.0,46.0,43.0,23.8,1.2
2025-12-01,00:36:00,Hebbal,72.0,14.0,16.0,56.0,14.8,1.0
2025-12-01,11:52:00,HSR Layout,80.0,105.0,53.0,27.0,14.2,1.2
2025-12-01,20:33:00,MG Road,25.0,83.0,0.0,25.0,14.1,1.5
2025-12-01,22:46:00,BTM Layout,287.0,142.0,224.0,63.0,5.4,1.2
2025-12-02,00:17:00,BTM Layout,54.0,74.0,0.0,54.0,17.2,1.5
2025-12-02,04:19:00,Indiranagar,87.0,87.0,51.0,36.0,21.1,1.8
2025-12-02,19:56:00,Malleshwaram,220.0,177.0,156.0,64.0,19.2,1.2
2025-12-02,22:03:00,Jayanagar,187.0,175.0,120.0,67.0,18.0,2.0
2025-12-03,12:24:00,Koramangala,251.0,173.0,232.0,19.0,7.1,1.5
2025-12-03,17:41:00,MG Road,166.0,158.0,137.0,29.0,13.7,1.2
2025-12-04,02:53:00,BTM Layout,165.0,167.0,95.0,70.0,16.2,1.0
2025-12-04,16:39:00,HSR Layout,28.0,146.0,23.0,5.0,11.5,1.0
2025-12-04,17:47:00,BTM Layout,174.0,12.0,111.0,63.0,3.4,2.0
2025-12-05,02:46:00,Indiranagar,100.0,146.0,65.0,35.0,3.7,1.0
2025-12-05,07:51:00,Rajajinagar,232.0,34.0,185.0,47.0,13.1,2.0
2025-12-05,09:40:00,Marathahalli,63.0,160.0,31.0,32.0,24.8,2.0
2025-12-05,12:38:00,BTM Layout,55.0,92.0,0.0,55.0,2.3,1.8
2025-12-05,17:44:00,Whitefield,272.0,80.0,208.0,64.0,17.2,2.0
2025-12-06,11:19:00,Electronic City,189.0,60.0,138.0,51.0,23.9,2.0
2025-12-07,08:42:00,BTM Layout,211.0,126.0,187.0,24.0,3.5,1.0
2025-12-07,10:49:00,Yelahanka,196.0,119.0,173.0,23.0,14.4,1.0
2025-12-08,04:02:00,Indiranagar,258.0,108.0,214.0,44.0,17.8,1.3
2025-12-08,12:19:00,Rajajinagar,223.0,114.0,200.0,23.0,10.5,1.5
2025-12-08,18:55:00,JP Nagar,173.0,39.0,155.0,18.0,8.1,1.0
2025-12-09,10:43:00,Hebbal,142.0,38.0,104.0,38.0,17.4,1.3
2025-12-09,11:32:00,Rajajinagar,285.0,163.0,214.0,71.0,4.2,1.2
2025-12-10,04:00:00,Indiranagar,159.0,75.0,135.0,24.0,4.6,1.0
2025-12-10,04:10:00,Banashankari,230.0,175.0,180.0,50.0,23.6,1.8
2025-12-11,03:35:00,HSR Layout,222.0,173.0,161.0,61.0,17.6,1.0
2025-12-11,22:18:00,MG Road,350.0,108.0,333.0,17.0,18.7,1.0
2025-12-12,07:58:00,Jayanagar,261.0,148.0,253.0,8.0,9.5,1.2
2025-12-12,18:12:00,BTM Layout,214.0,129.0,169.0,45.0,22.1,1.0
2025-12-12,18:13:00,Malleshwaram,166.0,8.0,107.0,59.0,14.0,1.0
2025-12-13,18:27:00,Malleshwaram,189.0,40.0,135.0,54.0,20.2,1.0
2025-12-13,18:36:00,Hebbal,64.0,13.0,0.0,64.0,2.7,1.2
2025-12-13,23:14:00,Jayanagar,349.0,128.0,311.0,38.0,6.4,1.2
2025-12-15,14:24:00,Hebbal,325.0,102.0,312.0,13.0,15.7,2.0
2025-12-15,15:43:00,Marathahalli,320.0,34.0,312.0,8.0,7.9,1.8
2025-12-15,19:16:00,Banashankari,349.0,165.0,303.0,46.0,9.3,2.0
2025-12-16,02:32:00,Rajajinagar,115.0,136.0,88.0,27.0,4.7,1.0
2025-12-16,08:31:00,Malleshwaram,72.0,148.0,22.0,50.0,22.3,1.8
2025-12-17,04:27:00,Koramangala,267.0,110.0,200.0,67.0,12.1,1.0
2025-12-17,11:04:00,Banashankari,48.0,13.0,14.0,34.0,20.5,1.8
2025-12-17,14:28:00,HSR Layout,73.0,116.0,42.0,31.0,16.9,1.0
2025-12-17,16:11:00,Indiranagar,274.0,176.0,247.0,27.0,23.2,1.0
2025-12-17,20:29:00,Malleshwaram,81.0,15.0,4.0,77.0,10.0,1.8
2025-12-17,21:37:00,Electronic City,296.0,161.0,217.0,79.0,3.2,1.5
2025-12-17,21:59:00,Whitefield,258.0,62.0,193.0,65.0,5.3,1.3
2025-12-18,05:14:00,Rajajinagar,32.0,89.0,0.0,32.0,2.9,1.0
2025-12-18,05:57:00,Rajajinagar,254.0,137.0,234.0,20.0,12.6,1.0
2025-12-18,11:47:00,HSR Layout,87.0,143.0,60.0,27.0,18.0,1.5
2025-12-18,21:38:00,Marathahalli,155.0,69.0,86.0,69.0,22.8,1.0
2025-12-19,16:24:00,MG Road,189.0,8.0,154.0,35.0,17.4,1.0
2025-12-19,20:21:00,Malleshwaram,99.0,27.0,47.0,52.0,7.7,2.0
2025-12-19,21:28:00,Electronic City,33.0,172.0,0.0,33.0,20.0,1.2
2025-12-20,03:48:00,Malleshwaram,59.0,128.0,52.0,7.0,19.4,1.0
2025-12-20,04:00:00,Yelahanka,347.0,162.0,305.0,42.0,7.1,1.0
2025-12-20,05:34:00,Banashankari,50.0,70.0,18.0,32.0,13.0,1.0
2025-12-21,13:52:00,Yelahanka,131.0,80.0,110.0,21.0,7.5,1.0
2025-12-22,23:51:00,Jayanagar,29.0,174.0,0.0,29.0,14.1,1.3
2025-12-23,07:42:00,BTM Layout,173.0,171.0,158.0,15.0,19.5,1.0
2025-12-23,16:20:00,Malleshwaram,343.0,39.0,315.0,28.0,3.5,2.0
2025-12-24,12:14:00,Rajajinagar,322.0,95.0,314.0,8.0,23.8,1.0
2025-12-24,14:25:00,Indiranagar,194.0,60.0,154.0,40.0,24.0,1.5
2025-12-24,20:54:00,Malleshwaram,297.0,58.0,219.0,78.0,20.1,1.0
2025-12-25,02:10:00,JP Nagar,297.0,22.0,285.0,12.0,24.7,2.0
2025-12-25,08:59:00,Koramangala,147.0,107.0,106.0,41.0,17.5,1.5
2025-12-26,03:54:00,Hebbal,302.0,120.0,270.0,32.0,22.4,1.8
2025-12-26,15:29:00,JP Nagar,56.0,72.0,22.0,34.0,20.1,1.2
2025-12-26,18:19:00,Koramangala,324.0,68.0,309.0,15.0,17.1,1.5
2025-12-27,13:59:00,MG Road,171.0,145.0,146.0,25.0,13.4,1.2
2025-12-27,23:47:00,Whitefield,328.0,88.0,318.0,10.0,5.4,1.2
2025-12-28,07:18:00,Hebbal,52.0,89.0,0.0,52.0,14.5,1.8
2025-12-28,10:44:00,Hebbal,36.0,27.0,0.0,36.0,13.4,1.2
2025-12-29,10:50:00,Indiranagar,289.0,138.0,256.0,33.0,3.6,1.0
2025-12-29,14:56:00,HSR Layout,244.0,161.0,172.0,72.0,5.7,1.5
2025-12-29,23:38:00,Whitefield,98.0,34.0,73.0,25.0,2.9,1.5
2025-12-30,03:56:00,Marathahalli,200.0,154.0,124.0,76.0,15.1,1.8
2025-12-30,05:24:00,MG Road,179.0,146.0,104.0,75.0,11.4,1.2
2025-12-31,13:03:00,Hebbal,227.0,144.0,174.0,53.0,6.9,1.0
2025-12-31,18:53:00,Whitefield,343.0,58.0,311.0,32.0,16.4,1.3
2025-12-31,20:23:00,BTM Layout,49.0,131.0,22.0,27.0,12.1,1.2
2025-12-31,22:10:00,Banashankari,211.0,104.0,183.0,28.0,13.3,1.0
