TransitID,Date,City,RouteID,RouteName,TransportMode,SourceStop,DestinationStop,Latitude,Longitude,Distance_km,PassengerCount,TripDuration_min,Frequency_per_day,Fare_INR,VehicleCapacity,OccupancyRate,Delay_min,Status
971,2025-11-09, Bengaluru ,R108, Dasarahalli - Majestic ,Metro,RR Nagar,Yelahanka,12.994246,77.794134,14.87,125,89,20,56.06,150,68.8,10,Delayed
949,2025-09-27, Bengaluru ,R104,Bommanahalli - Majestic,Metro,Majestic,Banashankari,13.033265,77.647261,27.54,899,92,35,43.02,50,57.3,17,Delayed
904,2025-10-28, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Hebbal,Mahadevapura,12.922759,77.742208,14.43,690,110,9,26.08,150,79.1,43,On Time
125,2025-01-26, Bengaluru ,R107, Electronic City - Majestic ,Bus,CV Raman Nagar,Bommanahalli,12.859076,77.560279,10.25,1750,69,57,28.85,40,93.3,30,Delayed
862,2025-06-20, Bengaluru ,R109,CV Raman Nagar - Shivajinagar,Metro,Mahadevapura,Dasarahalli,12.873668,77.713531,20.15,162,65,13,26.62,150,83.7,38,Completed
56,2025-02-16, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Shivajinagar,Whitefield,12.861645,77.475134,12.52,900,97,55,20.87,30,70.6,34,On Time
662,2025-03-15, Bengaluru ,R106,Whitefield - Silk Board,Metro,Hebbal,Bommanahalli,12.993783,77.583504,16.83,1368,70,33,50.8,60,25.0,-4,On Time
399,2025-06-24, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Silk Board,KR Market,13.074487,77.549897,14.98,1641,23,12,41.63,50,59.2,2,Cancelled
503,2025-09-02, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,KR Market,Bommanahalli,12.85505,77.510641,24.77,219,20,80,13.86,40,84.5,5,Cancelled
324,2025-01-02, Bengaluru ,R109,CV Raman Nagar - Shivajinagar,Metro,Yeshwanthpur,Banashankari,13.183543,77.495207,6.82,768,105,28,41.44,100,44.4,29,On Time
763,2025-09-18, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Mahadevapura,KR Market,12.910655,77.700911,9.0,118,32,14,77.61,30,40.1,27,Completed
793,2025-04-21, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Mahadevapura,CV Raman Nagar,13.080817,77.74081,27.11,498,66,11,42.24,100,97.9,0,Cancelled
297,2025-08-01, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Dasarahalli,KR Market,12.984274,77.594498,11.26,874,69,60,22.42,100,45.1,28,On Time
803,2025-06-13, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Silk Board,Bommanahalli,13.097916,77.648072,2.71,190,15,40,11.19,60,89.8,25,Completed
552,2025-08-01, Bengaluru ,R102,Hebbal - Shivajinagar,Metro,Yeshwanthpur,Banashankari,12.936272,77.575929,4.69,1669,25,17,73.69,100,34.7,23,Completed
97,2025-12-09, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Dasarahalli,Yeshwanthpur,13.166299,77.529377,11.06,1468,86,50,38.32,60,53.5,23,Completed
312,2025-01-24, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Whitefield,Majestic,12.98797,77.605786,16.35,1228,96,45,58.56,40,48.3,13,Delayed
335,2025-01-14, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Shivajinagar,KR Market,13.099103,77.797885,26.02,129,10,16,32.85,60,63.8,-2,On Time
630,2025-01-28, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Majestic,Mahadevapura,12.944979,77.786843,17.75,116,62,42,12.78,40,75.2,25,Delayed
375,2025-03-20, Bengaluru ,R107, Electronic City - Majestic ,Metro,KR Market,CV Raman Nagar,12.872556,77.564153,12.04,827,108,14,54.46,40,47.9,19,Cancelled
273,2025-09-10, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Banashankari,Yeshwanthpur,13.012967,77.70004,17.23,845,180,27,77.07,60,44.0,25,Delayed
849,2025-01-19, Bengaluru ,R105, RR Nagar - Banashankari ,,Whitefield,Shivajinagar,13.149021,77.675009,18.34,823,105,36,46.0,50,84.7,3,Delayed
220,2025-04-30, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,KR Market,Bommanahalli,12.935503,77.714119,3.81,1664,36,17,67.4,100,27.3,30,
328,2025-02-15, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Banashankari,Hebbal,12.893591,77.479455,24.82,217,25,19,70.98,40,37.4,37,
913,2025-04-11, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Banashankari,Dasarahalli,13.154296,77.670863,21.74,1767,56,60,57.59,150,41.3,34,On Time
24,2025-03-18, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,KR Market,Yeshwanthpur,13.167301,77.467175,25.17,267,70,28,13.27,150,49.1,1,Delayed
706,2025-03-08, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Shivajinagar,Bommanahalli,12.953658,77.585723,3.58,1433,69,35,32.44,100,67.5,10,
39,2025-03-05, Bengaluru ,R101,Yelahanka - Majestic,Bus,CV Raman Nagar,Shivajinagar,12.912917,77.727303,9.72,1684,50,49,20.16,50,47.5,17,On Time
769,2025-11-23, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Hebbal,Yelahanka,12.870851,77.642332,19.74,1236,58,37,45.75,30,66.1,35,On Time
928,2025-02-28, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Silk Board,Banashankari,12.860292,77.708569,14.24,648,35,6,46.11,30,76.3,22,Cancelled
104,2025-10-29, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Electronic City,CV Raman Nagar,12.85736,77.488907,21.17,2354,58,10,11.97,150,31.8,30,On Time
19,2025-03-09, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Yelahanka,Bommanahalli,13.059472,77.692562,23.04,562,68,17,33.32,30,43.2,16,Completed
754,2025-08-19, Bengaluru ,R110,Hebbal - Yeshwanthpur,Metro,Dasarahalli,Yelahanka,13.012994,77.799654,3.56,1652,11,32,74.84,50,55.0,5,On Time
583,2025-12-14, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Mahadevapura,Bommanahalli,12.978821,77.548276,14.04,1487,23,42,67.66,40,31.2,36,Completed
471,2025-05-05, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Bommanahalli,RR Nagar,13.138077,77.633713,21.62,1536,36,43,17.68,60,52.2,41,Completed
539,2025-11-12, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Shivajinagar,KR Market,13.035865,77.510343,14.79,258,22,45,57.16,30,55.1,45,Delayed
767,2025-11-25, Bengaluru ,R101,Yelahanka - Majestic,Metro,Majestic,Bommanahalli,12.950779,77.691095,18.06,1492,30,14,49.17,50,56.3,43,Cancelled
959,2025-07-02, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Yelahanka,CV Raman Nagar,13.068998,77.603482,29.41,328,50,51,32.04,50,56.2,34,On Time
127,2025-03-26, Bengaluru ,R105,RR Nagar - Banashankari,Bus,CV Raman Nagar,Electronic City,12.96033,77.535794,27.16,1633,25,18,23.45,150,82.3,30,Cancelled
413,2025-09-20, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Metro,RR Nagar,Dasarahalli,12.885227,77.505236,23.58,565,118,55,60.43,40,54.5,10,Delayed
494,2025-10-14, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Majestic,KR Market,12.927581,77.496342,24.66,582,53,21,22.36,40,47.4,40,Completed
419,2025-09-01, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,RR Nagar,Whitefield,12.886228,77.727182,20.31,1396,38,19,68.83,30,51.4,2,Cancelled
146,2025-11-27, Bengaluru ,R101, Yelahanka - Majestic ,,Silk Board,Yeshwanthpur,13.147806,77.660319,22.01,1776,115,35,44.6,40,40.3,30,Completed
45,2025-04-24, Bengaluru ,R107, Electronic City - Majestic ,Metro,KR Market,Dasarahalli,13.102579,77.62161,12.55,357,108,23,79.62,60,48.0,19,Delayed
856,2025-08-07, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Shivajinagar,CV Raman Nagar,13.150902,77.700156,23.67,669,103,40,76.37,40,37.8,45,On Time
994,2025-02-23, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Hebbal,Mahadevapura,13.14609,77.483014,5.29,1664,102,23,16.24,150,97.9,16,On Time
901,2025-11-27, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Whitefield,Majestic,12.90078,77.778212,27.11,861,33,11,68.61,50,85.3,3,Cancelled
317,2025-02-12, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,RR Nagar,Whitefield,13.029218,77.56312,29.61,2059,75,12,57.64,60,45.2,13,Delayed
167,2025-01-06, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,CV Raman Nagar,Hebbal,12.992023,77.546843,18.41,807,108,28,41.73,60,84.8,35,On Time
619,2025-10-24, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,KR Market,Banashankari,13.149217,77.666237,19.46,2299,88,15,71.26,40,57.1,43,
391,2025-02-26, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Yeshwanthpur,KR Market,12.920899,77.664869,14.19,224,85,36,58.15,30,81.3,44,Delayed
590,2025-04-26, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Dasarahalli,Banashankari,13.12669,77.623659,12.39,1568,18,20,35.55,40,53.3,33,Completed
941,2025-04-23, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,KR Market,Whitefield,12.980762,77.726004,20.22,1242,63,32,42.54,30,83.0,16,On Time
980,2025-07-03,,R110, Hebbal - Yeshwanthpur ,Bus,Banashankari,Yeshwanthpur,13.06682,77.675752,19.69,1071,40,5,104.63,30,82.2,36,On Time
18,2025-09-08, Bengaluru ,R103,Mahadevapura - KR Market,Metro,Bommanahalli,Yeshwanthpur,12.862443,77.738014,24.48,1546,30,30,112.19,100,85.8,31,Cancelled
517,2025-08-25,,R102, Hebbal - Shivajinagar ,Metro,KR Market,Banashankari,13.051215,77.508226,12.7,862,38,6,49.72,100,26.7,20,Delayed
766,2025-12-27, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Mahadevapura,Shivajinagar,13.083499,77.649991,11.81,1425,131,24,-8.23,30,61.8,9,Delayed
55,2025-06-01, Bengaluru ,R108, Dasarahalli - Majestic ,,KR Market,Hebbal,13.030248,77.613575,8.2,107,8,53,76.28,60,54.5,10,On Time
774,2025-06-07, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Yelahanka,Hebbal,13.1529,77.713669,6.72,935,18,40,20.61,150,78.7,25,Completed
795,2025-08-26, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Electronic City,KR Market,13.152461,77.459633,16.57,1716,52,23,16.31,40,29.0,21,Delayed
367,2025-10-28, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Bommanahalli,KR Market,12.980612,77.755378,29.98,1194,78,40,18.37,30,96.3,40,Delayed
252,2025-11-14, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Silk Board,Hebbal,13.179204,77.749992,10.98,1106,94,10,32.15,100,31.1,1,Completed
69,2025-06-25, Bengaluru ,R110,Hebbal - Yeshwanthpur,Metro,Banashankari,Yelahanka,13.042093,77.49663,22.36,1119,100,56,51.05,50,13.6,21,Completed
496,2025-07-03,,R103, Mahadevapura - KR Market ,,Silk Board,Electronic City,12.867059,77.601602,14.19,380,99,30,63.39,150,46.3,70,Completed
832,2025-01-05, Bengaluru ,R104, Bommanahalli - Majestic ,Metro,Hebbal,Shivajinagar,12.903935,77.460092,29.82,1664,47,40,78.4,100,61.1,25,Completed
500,2025-05-13, Bengaluru ,R104, Bommanahalli - Majestic ,,CV Raman Nagar,Whitefield,13.174035,77.557704,21.19,472,75,36,57.73,100,35.2,22,Cancelled
7,2025-03-06, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,CV Raman Nagar,Hebbal,13.06742,77.513551,7.65,1600,171,52,65.35,30,88.1,36,Delayed
544,2025-12-28, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Metro,Banashankari,Majestic,13.023006,77.791032,8.85,413,120,25,55.66,60,71.8,5,Completed
820,2025-08-21, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Hebbal,Majestic,12.880996,77.502924,19.95,906,71,22,4.83,60,61.3,12,
841,2025-10-01, Bengaluru ,R107, Electronic City - Majestic ,Bus,Silk Board,Mahadevapura,13.042686,77.65008,6.95,1265,117,11,42.33,50,79.9,20,Completed
929,2025-05-11, Bengaluru ,R107, Electronic City - Majestic ,Bus,Majestic,KR Market,12.874719,77.59751,23.55,1297,63,60,60.88,30,74.6,9,On Time
985,2025-09-09, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Silk Board,Whitefield,13.12071,77.720341,23.64,341,74,24,32.67,50,82.5,19,Cancelled
845,2025-11-03, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Bommanahalli,Banashankari,12.912562,77.535216,28.03,511,44,56,54.5,30,37.7,-9,Cancelled
33,2025-11-26, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Mahadevapura,Hebbal,13.188841,77.521133,21.5,1185,112,20,58.9,150,54.0,11,On Time
557,2025-11-04, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Silk Board,CV Raman Nagar,12.940033,77.717698,6.38,1623,54,43,36.85,50,66.5,70,Completed
214,2025-04-08, Bengaluru ,R102,Hebbal - Shivajinagar,Bus,Dasarahalli,Whitefield,13.025054,77.589025,12.35,346,114,7,73.52,100,50.4,34,Delayed
326,2025-05-06, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Shivajinagar,Hebbal,12.980989,77.695375,18.0,911,47,23,54.11,60,92.4,19,Completed
804,2025-07-02, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Dasarahalli,KR Market,13.028857,77.543276,13.45,1607,110,54,59.26,150,96.9,60,Delayed
48,2025-10-14, Bengaluru ,R107, Electronic City - Majestic ,Bus,Hebbal,Dasarahalli,13.001918,77.792859,27.17,990,47,56,36.89,150,31.6,19,Completed
748,2025-10-19, Bengaluru ,R104,Bommanahalli - Majestic,Metro,Majestic,KR Market,13.040029,77.721092,24.13,394,95,12,43.71,60,39.6,21,On Time
99,2025-05-06,,R107, Electronic City - Majestic ,Metro,Bommanahalli,Dasarahalli,13.160931,77.531744,9.58,1477,17,8,33.2,30,27.7,24,Completed
282,2025-03-31, Bengaluru ,R108, Dasarahalli - Majestic ,,Shivajinagar,Silk Board,13.199317,77.582626,24.28,1418,81,56,23.63,150,74.0,4,Completed
516,2025-08-21, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Majestic,Bommanahalli,13.053428,77.767688,22.95,1278,120,38,70.89,60,76.0,36,On Time
425,2025-09-16, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,RR Nagar,Yeshwanthpur,12.896291,77.522961,25.06,1160,62,26,44.24,60,58.8,28,On Time
705,2025-09-05, Bengaluru ,R101, Yelahanka - Majestic ,Metro,RR Nagar,Majestic,13.131492,77.696852,13.28,1223,57,60,60.29,60,92.1,24,Delayed
698,2025-09-06, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Yelahanka,Mahadevapura,13.1673,77.555498,17.03,271,85,29,49.65,60,91.3,29,On Time
510,2025-04-14, Bengaluru ,R107, Electronic City - Majestic ,Metro,Whitefield,Yelahanka,12.899844,77.755374,19.01,2075,90,8,53.44,150,48.0,9,Cancelled
858,2025-01-28, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Metro,Yelahanka,Dasarahalli,13.196081,77.519015,12.2,945,53,50,36.07,60,63.1,14,On Time
478,2025-01-27, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Yeshwanthpur,Shivajinagar,12.955571,77.578132,16.58,311,24,37,75.25,30,33.1,38,Cancelled
894,2025-02-14, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,Hebbal,Shivajinagar,12.934382,77.573649,3.36,642,16,42,70.07,60,80.8,7,Completed
954,2025-04-19, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Silk Board,Mahadevapura,13.179735,77.585478,15.58,506,1,55,12.01,40,63.8,9,Delayed
649,2025-07-31,,R101, Yelahanka - Majestic ,Metro,Whitefield,Yelahanka,12.949896,77.553166,6.95,353,113,48,52.61,100,62.0,14,Delayed
672,2025-04-14, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Shivajinagar,Majestic,12.927417,77.788737,15.06,498,43,17,77.04,50,58.9,30,Delayed
480,2025-12-21, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Bommanahalli,RR Nagar,13.064956,77.614341,29.76,697,71,68,79.55,100,71.9,40,On Time
936,2025-05-11, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Dasarahalli,Electronic City,12.929828,77.498959,23.25,747,64,47,78.69,150,48.2,15,Cancelled
208,2025-07-01, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,CV Raman Nagar,Bommanahalli,12.901448,77.748088,10.63,1514,86,9,64.06,60,91.9,23,Completed
426,2025-02-24, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yeshwanthpur,Mahadevapura,13.166851,77.739166,2.84,1282,20,31,15.78,40,75.5,8,On Time
347,2025-05-30, Bengaluru ,R108,Dasarahalli - Majestic,Bus,CV Raman Nagar,RR Nagar,13.155094,77.692923,2.89,1726,62,12,68.73,40,84.0,24,Completed
970,2025-07-10, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Yelahanka,KR Market,12.908898,77.727934,10.55,1736,28,53,42.62,40,95.2,20,
600,2025-01-01, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Shivajinagar,Mahadevapura,12.974801,77.475611,28.49,1726,46,11,77.45,150,124.1,41,
896,2025-09-05, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Shivajinagar,Yelahanka,12.94065,77.780988,3.81,1737,146,49,54.5,150,91.5,33,Cancelled
98,2025-10-05, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yelahanka,Whitefield,13.188816,77.64328,11.35,699,107,25,45.25,40,50.3,15,Delayed
814,2025-02-06, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,Majestic,Silk Board,12.973308,77.694951,3.49,587,118,53,13.3,50,61.7,25,On Time
654,2025-04-14,,R109, CV Raman Nagar - Shivajinagar ,Bus,KR Market,Hebbal,12.859506,77.490753,16.76,1460,59,48,37.49,100,25.7,43,Completed
394,2025-10-30, Bengaluru ,R107, Electronic City - Majestic ,Metro,Yeshwanthpur,Dasarahalli,13.16153,77.452277,26.8,720,117,39,36.72,150,62.0,59,Delayed
602,2025-09-07, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Majestic,RR Nagar,12.981744,77.671705,25.77,1139,31,40,22.24,30,55.8,3,Cancelled
364,2025-06-21, Bengaluru ,R107, Electronic City - Majestic ,Bus,Whitefield,Yelahanka,12.9419,77.612226,22.22,1152,92,39,26.96,50,81.2,19,Cancelled
551,2025-01-24, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Hebbal,Dasarahalli,13.037669,77.777959,3.08,311,67,49,76.24,100,95.9,0,Completed
369,2025-06-02, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Hebbal,Shivajinagar,12.973987,77.567245,9.22,188,37,36,69.92,150,27.4,11,Cancelled
416,2025-10-13, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Bus,KR Market,Silk Board,13.160521,77.702175,19.92,1788,94,12,23.15,30,99.2,27,On Time
237,2025-05-30, Bengaluru ,R104, Bommanahalli - Majestic ,Bus,Majestic,Hebbal,13.193168,77.518665,17.8,1474,71,53,18.13,60,80.3,19,
974,2025-02-06, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Majestic,Bommanahalli,13.166589,77.494745,25.44,1014,69,33,15.85,40,97.7,36,Cancelled
879,2025-12-21,,R110, Hebbal - Yeshwanthpur ,Metro,Majestic,Yeshwanthpur,12.983673,77.711,5.13,935,21,8,50.2,30,67.7,17,On Time
566,2025-02-03, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Electronic City,Mahadevapura,13.019046,77.675957,4.02,371,99,53,13.39,30,96.6,4,Completed
872,2025-01-22, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Shivajinagar,Yelahanka,13.040543,77.67088,17.02,1202,50,33,46.26,40,54.2,3,Cancelled
682,2025-05-13, Bengaluru ,R109, CV Raman Nagar - Shivajinagar ,Metro,RR Nagar,Banashankari,13.177941,77.698464,19.8,1271,75,34,63.44,40,44.6,11,Cancelled
915,2025-04-27, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Shivajinagar,Yeshwanthpur,13.093065,77.614613,7.67,776,115,30,60.47,30,77.1,7,Cancelled
370,2025-08-31, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Shivajinagar,Mahadevapura,13.113546,77.709945,5.3,360,116,30,71.12,100,96.6,39,Completed
284,2025-07-10, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Banashankari,Hebbal,12.993106,77.648414,10.64,334,171,26,23.64,150,51.0,1,Cancelled
82,2025-11-20, Bengaluru ,R107, Electronic City - Majestic ,Bus,Electronic City,RR Nagar,12.929458,77.52673,6.82,465,41,59,70.56,100,65.5,35,
558,2025-10-05, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Dasarahalli,Yelahanka,13.131474,77.759505,16.38,1567,53,44,30.62,50,45.1,42,Completed
101,2025-01-25, Bengaluru ,R108, Dasarahalli - Majestic ,Bus,Banashankari,RR Nagar,13.126101,77.603448,12.95,555,34,17,34.17,40,75.9,32,On Time
483,2025-05-18, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Bommanahalli,Yeshwanthpur,12.858909,77.560223,3.46,629,79,21,38.83,150,65.1,1,Cancelled
610,2025-08-15, Bengaluru ,R107,Electronic City - Majestic,Bus,Whitefield,Shivajinagar,13.07663,77.50884,9.99,496,79,14,33.6,30,69.2,22,Cancelled
285,2025-05-17, Bengaluru ,R102, Hebbal - Shivajinagar ,,Mahadevapura,Dasarahalli,13.090847,77.759585,7.97,1164,114,39,53.92,30,34.4,40,Completed
623,2025-05-07, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Yeshwanthpur,Bommanahalli,13.173964,77.503399,22.45,751,102,5,64.99,30,75.4,12,On Time
604,2025-10-26, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Shivajinagar,Yelahanka,13.197263,77.492644,7.87,1230,44,28,24.31,30,54.2,34,On Time
439,2025-06-09, Bengaluru ,R106, Whitefield - Silk Board ,Metro,Mahadevapura,Majestic,12.963122,77.525029,27.16,1444,114,34,12.86,100,64.8,15,Delayed
627,2025-12-14,,R103, Mahadevapura - KR Market ,Bus,CV Raman Nagar,Hebbal,12.902123,77.733462,21.01,675,85,59,13.31,100,77.6,6,Completed
295,2025-03-16, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Bommanahalli,CV Raman Nagar,13.04545,77.484002,10.2,1025,91,29,71.87,40,81.4,77,
707,2025-08-14, Bengaluru ,R101, Yelahanka - Majestic ,Metro,RR Nagar,Mahadevapura,12.920002,77.791647,28.21,745,135,17,68.01,100,67.0,0,Completed
566,2025-02-03, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Electronic City,Mahadevapura,13.019046,77.675957,4.02,371,99,53,13.39,30,96.6,4,Completed
238,2025-06-10, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,Silk Board,Yelahanka,12.995617,77.783567,10.63,1268,51,52,47.51,30,45.9,5,Completed
211,2025-02-20,,R109, CV Raman Nagar - Shivajinagar ,Bus,Mahadevapura,Whitefield,12.923438,77.509418,14.62,936,20,19,51.91,150,51.2,23,Completed
853,2025-01-23, Bengaluru ,R101, Yelahanka - Majestic ,Metro,Electronic City,Dasarahalli,13.184187,77.635661,26.57,1714,85,14,74.02,40,82.6,14,On Time
504,2025-04-28, Bengaluru ,R101, Yelahanka - Majestic ,Bus,Banashankari,Hebbal,13.170886,77.745207,10.13,863,26,24,10.11,30,28.5,21,Delayed
780,2025-05-25, Bengaluru ,R106, Whitefield - Silk Board ,Bus,Silk Board,Whitefield,12.853689,77.743431,24.7,263,98,58,70.25,100,67.5,33,Delayed
343,2025-05-26, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,KR Market,Majestic,12.976915,77.7368,19.49,1453,104,31,79.58,50,65.1,6,Completed
160,2025-08-17, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Whitefield,Mahadevapura,13.030908,77.711992,19.76,1165,47,14,21.59,40,62.2,7,On Time
142,2025-10-26, Bengaluru ,R102, Hebbal - Shivajinagar ,Bus,Dasarahalli,Silk Board,13.078761,77.45947,9.69,957,29,52,31.48,150,76.1,12,On Time
508,2025-08-22, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Electronic City,Majestic,13.063448,77.779262,16.19,547,50,57,79.86,50,64.9,17,Cancelled
331,2025-08-12, Bengaluru ,R105, RR Nagar - Banashankari ,Bus,Whitefield,Bommanahalli,13.029973,77.545361,26.49,437,80,26,15.81,60,60.4,42,Completed
595,2025-04-25, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,Yeshwanthpur,RR Nagar,13.196838,77.622209,5.24,1416,71,37,34.94,150,74.6,10,On Time
834,2025-02-20, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Bus,Shivajinagar,Majestic,12.890633,77.736033,10.03,136,35,39,18.41,60,29.9,25,Completed
645,2025-09-23,,R105,RR Nagar - Banashankari,Metro,Majestic,Banashankari,12.909443,77.487297,18.29,1142,70,10,43.36,100,93.3,23,On Time
674,2025-05-19, Bengaluru ,R108, Dasarahalli - Majestic ,Metro,Hebbal,Yeshwanthpur,13.165457,77.552127,27.07,1226,112,59,12.68,50,35.3,19,On Time
270,2025-01-26, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Yelahanka,CV Raman Nagar,12.895392,77.457691,7.62,1739,72,44,65.9,60,109.0,5,Completed
155,2025-01-17, Bengaluru ,R107, Electronic City - Majestic ,Bus,KR Market,Yeshwanthpur,12.885667,77.455235,2.35,161,33,47,65.23,30,45.0,64,
685,2025-05-02, Bengaluru ,R106, Whitefield - Silk Board ,Metro,CV Raman Nagar,KR Market,12.884127,77.488225,15.08,1248,58,42,15.49,40,84.5,18,On Time
366,2025-09-16, Bengaluru ,R110, Hebbal - Yeshwanthpur ,Metro,Hebbal,CV Raman Nagar,12.999676,77.659334,22.33,1090,89,-2,63.29,100,90.1,14,Delayed
732,2025-12-04, Bengaluru ,R103, Mahadevapura - KR Market ,Bus,RR Nagar,Hebbal,12.965881,77.510559,25.01,1566,66,8,23.17,60,71.5,6,Completed
589,2025-07-05, Bengaluru ,R101, Yelahanka - Majestic ,Metro,KR Market,Majestic,12.978755,77.479469,9.42,478,60,43,73.24,30,58.8,37,Cancelled
15,2025-07-03, Bengaluru ,R103, Mahadevapura - KR Market ,Metro,Yelahanka,Majestic,12.998217,77.563609,16.08,1292,90,6,44.57,40,57.2,25,Delayed
60,2025-05-04, Bengaluru ,R104,Bommanahalli - Majestic,Bus,KR Market,Bommanahalli,12.917015,77.665779,5.27,1480,55,34,73.02,40,45.8,23,
818,2025-06-11, Bengaluru ,R102, Hebbal - Shivajinagar ,Metro,Banashankari,Electronic City,13.074886,77.519142,26.8,553,60,19,34.18,150,124.1,6,Cancelled
371,2025-02-12, Bengaluru ,R105, RR Nagar - Banashankari ,Metro,KR Market,Silk Board,12.945268,77.610929,19.43,206,65,26,35.24,150,52.3,74,Cancelled
