Trip_ID,Date,Time,Hour,Station_ID,Station,Station_Latitude,Station_Longitude,Trip_Count,Available_Bikes,Total_Bikes,Station_Utilisation_Percentage,Trip_Duration_min,Peak_Demand,Vehicle_Type
36,2025-09-03,08:16:00,8,ST006,Yelahanka Bike Station,13.101428,77.595966,106,22.0,60,100.0,29.9,Peak,Scooter
209,2025-09-08,19:02:00,19,ST004,Whitefield Bike Station,12.969591,77.749457,66,80.0,108,61.11,8.2,Peak,EV Bike
907,2025-02-23,04:24:00,4,ST003,Indiranagar Bike Station,12.978909,77.640138,63,42.0,71,88.73,14.2,Normal,Scooter
89,2025-10-25,17:30:00,17,ST003,Indiranagar Bike Station,12.977857,77.640825,91,55.0,96,94.79,35.1,Peak,Scooter
66,2025-05-11,17:57:00,17,ST011,BTM Layout Bike Station,12.917226,77.609146,82,75.0,114,71.93,31.8,Peak,EV Bike
243,2025-05-18,21:27:00,21,ST001,MG Road Bike Station,12.975366,77.605854,56,53.0,77,72.73,27.7,Normal,EV Bike
579,2025-12-15,14:51:00,14,ST008,Marathahalli Bike Station,12.959334,77.697666,22,76.0,103,21.36,23.3,Normal,EV Bike
40,2025-10-16,23:32:00,23,ST009,HSR Layout Bike Station,12.910253,77.637963,15,29.0,47,31.91,24.1,Normal,EV Bike
552,2025-08-22,13:33:00,13,ST013,Malleshwaram Bike Station,13.002221,77.571586,31,16.0,35,88.57,39.8,Normal,Scooter
602,2025-07-24,02:50:00,2,ST004,Whitefield Bike Station,12.971125,77.751117,67,74.0,97,69.07,34.6,Normal,Scooter
320,2025-01-13,04:23:00,4,ST008,Marathahalli Bike Station,12.960071,77.697935,52,64.0,101,51.49,20.3,Normal,EV Bike
851,2025-03-09,02:21:00,2,ST011,BTM Layout Bike Station,12.915809,77.609832,19,75.0,88,21.59,13.8,Normal,EV Bike
38,2025-04-30,18:23:00,18,ST009,HSR Layout Bike Station,12.912389,77.640135,75,58.0,94,79.79,7.2,Peak,EV Bike
372,2025-05-19,05:18:00,5,ST001,MG Road Bike Station,12.976108,77.606462,30,29.0,66,45.45,9.8,Normal,Scooter
354,2025-09-19,11:40:00,11,ST003,Indiranagar Bike Station,12.977173,77.64108,53,5.0,35,100.0,23.4,Normal,EV Bike
583,2025-01-13,02:25:00,2,ST008,Marathahalli Bike Station,12.95959,77.697851,59,14.0,63,93.65,38.6,Normal,Scooter
179,2025-01-01,18:34:00,18,ST012,Rajajinagar Bike Station,12.997165,77.555021,120,64.0,90,100.0,10.1,Peak,Scooter
939,2025-12-02,10:46:00,10,ST011,BTM Layout Bike Station,12.915576,77.610076,100,68.0,98,100.0,19.3,Peak,EV Bike
466,2025-06-15,07:51:00,7,ST005,Electronic City Bike Station,12.845394,77.658949,35,14.0,38,92.11,25.9,Normal,EV Bike
489,2025-12-03,01:59:00,1,ST015,JP Nagar Bike Station,12.906731,77.586017,37,41.0,88,42.05,30.3,Normal,EV Bike
329,2025-07-09,04:04:00,4,ST014,Banashankari Bike Station,12.926159,77.548188,67,7.0,17,100.0,34.3,Normal,Scooter
435,2025-07-04,07:11:00,7,ST014,Banashankari Bike Station,12.926571,77.54734,29,37.0,55,52.73,9.1,Normal,EV Bike
31,2025-08-23,21:03:00,21,ST013,Malleshwaram Bike Station,13.00336,77.570005,69,38.0,51,100.0,12.1,Normal,EV Bike
151,2025-02-07,21:36:00,21,ST014,Banashankari Bike Station,12.926753,77.54723,24,79.0,100,24.0,6.4,Normal,Scooter
442,2025-11-18,23:05:00,23,ST001,MG Road Bike Station,12.976184,77.606799,29,44.0,85,34.12,43.8,Normal,EV Bike
460,2025-12-25,13:05:00,13,ST003,Indiranagar Bike Station,12.977453,77.641142,37,44.0,82,45.12,42.0,Normal,EV Bike
857,2025-09-24,06:19:00,6,ST009,HSR Layout Bike Station,12.912281,77.637838,61,34.0,82,74.39,22.2,Normal,EV Bike
843,2025-01-08,17:23:00,17,ST005,Electronic City Bike Station,12.846727,77.661557,48,26.0,68,70.59,24.6,Peak,Scooter
660,2025-02-09,17:29:00,17,ST004,Whitefield Bike Station,12.970704,77.750836,18,68.0,116,15.52,40.8,Peak,EV Bike
603,2025-03-09,21:10:00,21,ST012,Rajajinagar Bike Station,12.998185,77.552914,44,58.0,103,42.72,19.9,Normal,EV Bike
194,2025-05-26,14:08:00,14,ST006,Yelahanka Bike Station,13.101344,77.594858,51,45.0,58,87.93,18.5,Normal,EV Bike
687,2025-11-25,18:59:00,18,ST002,Koramangala Bike Station,12.935695,77.624391,37,13.0,29,100.0,15.4,Peak,Scooter
859,2025-12-02,05:13:00,5,ST015,JP Nagar Bike Station,12.906427,77.58519,63,15.0,50,100.0,43.0,Normal,EV Bike
301,2025-11-19,15:05:00,15,ST009,HSR Layout Bike Station,12.91292,77.638062,11,70.0,118,9.32,10.5,Normal,Scooter
717,2025-04-24,15:53:00,15,ST005,Electronic City Bike Station,12.845573,77.660187,56,13.0,35,100.0,22.5,Normal,EV Bike
646,2025-01-31,05:16:00,5,ST009,HSR Layout Bike Station,12.91151,77.640201,28,41.0,59,47.46,44.2,Normal,EV Bike
633,2025-09-24,06:50:00,6,ST011,BTM Layout Bike Station,12.915292,77.609114,22,80.0,105,20.95,35.6,Normal,Scooter
204,2025-03-31,21:41:00,21,ST004,Whitefield Bike Station,12.969198,77.751384,-10,54.0,89,64.04,26.4,Normal,Scooter
219,2025-01-08,18:24:00,18,ST006,Yelahanka Bike Station,13.101601,77.596775,106,43.0,70,100.0,29.8,Peak,Scooter
453,2025-07-05,18:07:00,18,ST012,Rajajinagar Bike Station,12.997104,77.553359,117,10.0,46,100.0,31.9,Peak,Scooter
272,2025-11-24,13:29:00,13,ST002,Koramangala Bike Station,12.935323,77.623128,62,53.0,103,60.19,11.2,Normal,Scooter
353,2025-04-18,09:50:00,9,ST002,Koramangala Bike Station,12.934694,77.625085,34,8.0,45,75.56,35.7,Peak,Scooter
198,2025-08-28,17:49:00,17,ST012,Rajajinagar Bike Station,12.997816,77.55433,109,62.0,93,100.0,35.9,Peak,EV Bike
200,2025-11-06,05:57:00,5,ST012,Rajajinagar Bike Station,12.999741,77.555116,45,45.0,56,80.36,29.1,Normal,Scooter
599,2025-05-08,09:12:00,9,ST002,Koramangala Bike Station,12.934407,77.62489,97,53.0,95,100.0,5.1,Peak,EV Bike
521,2025-01-04,02:25:00,2,ST004,Whitefield Bike Station,12.970149,77.750467,42,80.0,94,44.68,22.8,Normal,EV Bike
309,2025-07-20,04:31:00,4,ST007,Hebbal Bike Station,13.034424,77.595863,17,66.0,81,20.99,14.2,Normal,EV Bike
320,2025-01-13,04:23:00,4,ST008,Marathahalli Bike Station,12.960071,77.697935,52,64.0,101,51.49,20.3,Normal,EV Bike
454,2025-07-08,02:13:00,2,ST014,Banashankari Bike Station,12.925455,77.545304,63,77.0,94,67.02,39.6,Normal,Scooter
918,2025-11-02,14:07:00,14,ST005,Electronic City Bike Station,12.84649,77.659646,53,22.0,55,96.36,15.8,Normal,Scooter
474,2025-06-25,23:54:00,23,ST003,Indiranagar Bike Station,12.979734,77.640358,64,16.0,28,100.0,27.2,Normal,Scooter
644,2025-11-04,10:50:00,10,ST013,Malleshwaram Bike Station,13.004215,77.570231,63,67.0,102,61.76,23.5,Peak,Scooter
170,2025-03-17,02:41:00,2,ST001,MG Road Bike Station,12.975436,77.607586,35,21.0,40,87.5,16.2,Normal,Scooter
479,2025-08-04,20:08:00,20,ST003,Indiranagar Bike Station,12.977781,77.640396,104,42.0,80,100.0,15.3,Peak,EV Bike
697,2025-09-19,10:17:00,10,ST012,Rajajinagar Bike Station,12.999426,77.553295,50,32.0,75,66.67,17.8,Peak,Scooter
626,2025-05-25,18:17:00,18,ST013,Malleshwaram Bike Station,13.002306,77.570292,34,18.0,45,75.56,15.3,Peak,Scooter
591,2025-06-20,16:59:00,16,ST009,HSR Layout Bike Station,12.911981,77.638336,28,9.0,22,100.0,16.6,Normal,EV Bike
440,2025-05-21,15:13:00,15,ST010,Jayanagar Bike Station,12.925134,77.593436,57,33.0,55,100.0,12.5,Normal,EV Bike
647,2025-05-28,23:00:00,23,ST004,Whitefield Bike Station,12.971113,77.750201,14,17.0,32,43.75,44.2,Normal,EV Bike
212,2025-07-20,17:09:00,17,ST012,Rajajinagar Bike Station,12.99715,77.553413,64,76.0,113,56.64,26.2,Peak,EV Bike
351,2025-10-01,04:51:00,4,ST004,Whitefield Bike Station,12.97015,77.74934,61,8.0,42,100.0,40.7,Normal,EV Bike
189,2025-03-20,11:14:00,11,ST006,Yelahanka Bike Station,13.101767,77.594831,63,36.0,62,100.0,13.5,Normal,EV Bike
924,2025-12-30,13:07:00,13,ST005,Electronic City Bike Station,12.846791,77.659178,69,59.0,72,95.83,21.9,Normal,Scooter
737,2025-03-14,06:05:00,6,ST013,Malleshwaram Bike Station,13.004581,77.571812,29,38.0,67,43.28,35.8,Normal,EV Bike
54,2025-10-25,03:30:00,3,ST005,Electronic City Bike Station,12.846176,77.658884,66,23.0,55,100.0,12.3,Normal,Scooter
887,2025-09-23,06:25:00,6,ST009,HSR Layout Bike Station,12.912572,77.638461,59,25.0,74,79.73,35.5,Normal,EV Bike
658,2025-04-24,13:01:00,13,ST008,Marathahalli Bike Station,12.958178,77.698724,48,73.0,84,57.14,11.6,Normal,Scooter
430,2025-05-17,11:42:00,11,ST010,Jayanagar Bike Station,12.925668,77.594207,51,76.0,117,43.59,14.4,Normal,Scooter
564,2025-12-18,09:54:00,9,ST010,Jayanagar Bike Station,12.925187,77.594243,37,10.0,31,100.0,44.2,Peak,Scooter
229,2025-01-10,07:49:00,7,ST015,JP Nagar Bike Station,12.909256,77.585031,56,40.0,54,100.0,30.7,Normal,EV Bike
380,2025-01-13,18:38:00,18,ST009,HSR Layout Bike Station,12.912993,77.63917,106,41.0,74,100.0,36.9,Peak,EV Bike
284,2025-10-25,19:25:00,19,ST009,HSR Layout Bike Station,12.910804,77.639946,19,37.0,83,22.89,40.2,Peak,Scooter
336,2025-11-25,22:44:00,22,ST007,Hebbal Bike Station,13.034733,77.59721,68,34.0,53,100.0,27.5,Normal,Scooter
187,2025-10-10,05:56:00,5,ST007,Hebbal Bike Station,13.03563,77.595888,40,31.0,42,95.24,31.1,Normal,EV Bike
165,2025-06-21,18:27:00,18,ST012,Rajajinagar Bike Station,12.998109,77.554532,118,9.0,55,100.0,32.9,Peak,Scooter
35,2025-09-29,03:39:00,3,ST001,MG Road Bike Station,12.974958,77.606977,55,6.0,47,100.0,29.9,Normal,EV Bike
289,2025-08-03,19:32:00,19,ST014,Banashankari Bike Station,12.925774,77.545316,27,5.0,22,100.0,7.6,Peak,EV Bike
264,2025-08-04,05:47:00,5,ST012,Rajajinagar Bike Station,12.999497,77.554727,56,13.0,59,94.92,15.5,Normal,Scooter
112,2025-04-11,03:03:00,3,ST003,Indiranagar Bike Station,12.978415,77.64128,45,62.0,72,62.5,9.4,Normal,Scooter
438,2025-10-05,09:12:00,9,ST013,Malleshwaram Bike Station,13.004498,77.569699,99,80.0,126,78.57,13.4,Peak,Scooter
400,2025-11-28,13:33:00,13,ST002,Koramangala Bike Station,12.933788,77.623038,37,10.0,28,100.0,41.8,Normal,EV Bike
457,2025-08-13,,3,ST009,HSR Layout Bike Station,12.91024,77.638268,50,10.0,46,100.0,7.0,Normal,EV Bike
824,2025-05-12,07:10:00,7,ST004,Whitefield Bike Station,12.971074,77.750046,33,46.0,63,52.38,25.0,Normal,EV Bike
161,2025-02-07,02:14:00,2,ST012,Rajajinagar Bike Station,12.999234,77.553514,49,18.0,35,100.0,34.5,Normal,Scooter
231,2025-01-18,06:07:00,6,ST009,HSR Layout Bike Station,12.912855,77.638288,57,78.0,125,45.6,35.0,Normal,Scooter
141,2025-06-19,07:21:00,7,ST009,HSR Layout Bike Station,12.912356,77.640194,27,17.0,62,43.55,19.5,Normal,Scooter
173,2025-11-29,22:55:00,22,ST013,Malleshwaram Bike Station,13.002406,77.571812,40,61.0,78,51.28,14.5,Normal,EV Bike
390,2025-04-05,04:50:00,4,ST002,Koramangala Bike Station,12.935774,77.623905,45,19.0,69,65.22,7.2,Normal,Scooter
373,2025-12-04,05:54:00,5,ST007,Hebbal Bike Station,13.034667,77.597123,65,28.0,61,100.0,21.7,Normal,EV Bike
48,2025-02-11,23:26:00,23,ST010,Jayanagar Bike Station,12.926083,77.594768,21,31.0,76,27.63,36.3,Normal,EV Bike
427,2025-03-30,13:32:00,13,ST005,Electronic City Bike Station,12.844355,77.661076,42,13.0,36,100.0,32.6,Normal,Scooter
877,2025-02-24,09:49:00,9,ST013,Malleshwaram Bike Station,13.00369,77.570978,79,27.0,63,100.0,43.4,Peak,Scooter
973,2025-07-14,14:00:00,14,ST015,JP Nagar Bike Station,12.907572,77.584908,47,15.0,28,100.0,28.1,Normal,EV Bike
362,2025-01-22,18:57:00,18,ST004,Whitefield Bike Station,12.969585,77.751201,111,46.0,71,100.0,29.2,Peak,Scooter
419,2025-07-30,18:48:00,18,ST013,Malleshwaram Bike Station,13.003385,77.570026,108,7.0,33,100.0,12.8,Peak,EV Bike
450,2025-03-23,09:30:00,9,ST013,Malleshwaram Bike Station,13.004431,77.570153,52,32.0,63,82.54,15.0,Peak,Scooter
420,2025-03-01,07:34:00,7,ST012,Rajajinagar Bike Station,12.999705,77.555195,23,68.0,112,20.54,44.8,Normal,Scooter
69,2025-12-24,12:16:00,12,ST002,Koramangala Bike Station,12.934655,77.623534,59,13.0,38,100.0,29.2,Normal,Scooter
914,2025-10-18,01:55:00,1,ST008,Marathahalli Bike Station,12.960393,77.69599,17,71.0,89,19.1,11.6,Normal,Scooter
278,2025-04-01,00:39:00,0,ST004,Whitefield Bike Station,12.971233,77.751326,43,42.0,78,55.13,32.4,Normal,EV Bike
943,2025-08-18,04:44:00,4,ST012,Rajajinagar Bike Station,12.998812,77.555485,60,9.0,54,100.0,20.6,Normal,EV Bike
310,2025-11-17,14:19:00,14,ST011,BTM Layout Bike Station,12.915829,77.609944,29,62.0,75,38.67,18.9,Normal,Scooter
614,2025-01-15,15:41:00,15,ST002,Koramangala Bike Station,12.936585,77.625156,64,46.0,79,81.01,14.0,Normal,EV Bike
598,2025-09-03,02:02:00,2,ST015,JP Nagar Bike Station,12.90864,77.585264,45,6.0,54,83.33,9.8,Normal,EV Bike
181,2025-11-21,20:55:00,20,ST006,Yelahanka Bike Station,13.101224,77.596438,91,68.0,105,86.67,19.5,Peak,EV Bike
553,2025-01-15,08:24:00,8,ST006,Yelahanka Bike Station,13.099715,77.594871,111,44.0,68,100.0,8.9,Peak,Scooter
246,2025-05-18,19:55:00,19,ST005,Electronic City Bike Station,12.845296,77.659241,27,41.0,84,32.14,36.5,Peak,EV Bike
3,2025-08-30,11:07:00,11,ST004,Whitefield Bike Station,12.968925,77.74979,25,56.0,93,26.88,17.2,Normal,EV Bike
100,2025-09-10,20:19:00,20,ST013,Malleshwaram Bike Station,13.002667,77.57088,102,78.0,128,79.69,7.8,Peak,Scooter
934,2025-01-01,09:47:00,9,ST005,Electronic City Bike Station,12.846634,77.66138,61,75.0,111,54.95,28.6,Peak,Scooter
636,2025-01-28,12:35:00,12,ST005,Electronic City Bike Station,12.846693,77.661519,70,66.0,91,76.92,44.1,Normal,EV Bike
779,2025-10-21,12:13:00,12,ST013,Malleshwaram Bike Station,13.003382,77.572085,58,44.0,74,78.38,39.6,Normal,Scooter
833,2025-12-11,10:21:00,10,ST009,HSR Layout Bike Station,12.911302,77.640055,43,21.0,60,71.67,14.2,Peak,Scooter
940,2025-08-01,20:38:00,20,ST004,Whitefield Bike Station,12.970639,77.749478,88,14.0,35,100.0,7.8,Peak,EV Bike
569,2025-03-23,07:08:00,7,ST012,Rajajinagar Bike Station,12.999211,77.553566,58,51.0,83,69.88,37.3,Normal,EV Bike
846,2025-05-08,22:07:00,22,ST011,BTM Layout Bike Station,12.918028,77.610949,29,53.0,79,36.71,41.5,Normal,EV Bike
13,2025-11-10,15:39:00,15,ST014,Banashankari Bike Station,12.926413,77.546016,51,77.0,89,57.3,15.9,Normal,EV Bike
345,2025-08-05,13:24:00,13,ST008,Marathahalli Bike Station,12.960492,77.69696,44,51.0,97,45.36,26.4,Normal,Scooter
245,2025-07-25,16:08:00,16,ST002,Koramangala Bike Station,12.934818,77.624492,21,9.0,25,84.0,6.7,Normal,EV Bike
966,2025-11-08,03:13:00,3,ST007,Hebbal Bike Station,13.036779,77.597941,38,48.0,73,52.05,11.0,Normal,EV Bike
371,2025-08-31,09:05:00,9,ST002,Koramangala Bike Station,12.934307,77.623889,25,45.0,80,31.25,12.6,Peak,Scooter
787,2025-05-28,08:29:00,8,ST013,Malleshwaram Bike Station,13.002365,77.569954,86,32.0,77,100.0,36.2,Peak,EV Bike
481,2025-11-10,08:45:00,8,ST011,BTM Layout Bike Station,12.916421,77.609728,106,18.0,58,100.0,27.8,Peak,Scooter
501,2025-07-19,02:57:00,2,ST010,Jayanagar Bike Station,12.925467,77.594628,60,5.0,48,100.0,28.3,Normal,Scooter
692,2025-12-28,04:30:00,4,ST007,Hebbal Bike Station,13.035996,77.596814,57,63.0,73,78.08,38.9,Normal,EV Bike
961,2025-06-22,08:03:00,8,ST004,Whitefield Bike Station,12.969883,77.750284,48,67.0,115,41.74,42.7,Peak,Scooter
679,2025-02-11,16:34:00,16,ST005,Electronic City Bike Station,12.847042,77.660998,21,48.0,73,28.77,33.6,Normal,EV Bike
234,2025-06-12,11:28:00,11,ST015,JP Nagar Bike Station,12.907608,77.583661,62,30.0,55,100.0,32.5,Normal,EV Bike
654,2025-04-15,13:05:00,13,ST008,Marathahalli Bike Station,12.957928,77.695978,27,14.0,50,54.0,34.3,Normal,Scooter
849,2025-02-23,03:53:00,3,ST007,Hebbal Bike Station,13.034534,77.598464,24,79.0,108,22.22,27.9,Normal,EV Bike
355,2025-08-12,07:09:00,7,ST009,HSR Layout Bike Station,12.911896,77.63947,34,39.0,77,44.16,43.7,Normal,EV Bike
138,2025-01-25,12:38:00,12,ST015,JP Nagar Bike Station,12.906766,77.585981,16,9.0,54,29.63,27.4,Normal,EV Bike
702,2025-02-22,22:05:00,22,ST002,Koramangala Bike Station,12.935654,77.623064,56,13.0,55,100.0,13.3,Normal,EV Bike
25,2025-12-04,16:25:00,16,ST010,Jayanagar Bike Station,12.923831,77.592423,68,21.0,38,100.0,29.5,Normal,EV Bike
516,2025-10-14,13:45:00,13,ST010,Jayanagar Bike Station,12.924548,77.593533,19,11.0,54,35.19,43.3,Normal,EV Bike
796,2025-07-11,23:37:00,23,ST013,Malleshwaram Bike Station,13.004021,77.571446,38,72.0,95,40.0,20.7,Normal,Scooter
911,2025-03-22,03:42:00,3,ST009,HSR Layout Bike Station,12.911548,77.63775,52,59.0,91,57.14,14.1,Normal,EV Bike
96,2025-08-22,12:34:00,12,ST008,Marathahalli Bike Station,12.960213,77.697833,30,43.0,88,34.09,42.4,Normal,Scooter
755,2025-11-05,23:16:00,23,ST010,Jayanagar Bike Station,12.923823,77.594269,22,72.0,93,23.66,24.4,Normal,Scooter
787,2025-05-28,08:29:00,8,ST013,Malleshwaram Bike Station,13.002365,77.569954,86,32.0,77,100.0,36.2,Peak,EV Bike
411,2025-10-03,11:52:00,11,ST001,MG Road Bike Station,12.976637,77.605148,43,62.0,80,53.75,17.3,Normal,EV Bike
340,2025-08-01,20:25:00,20,ST003,Indiranagar Bike Station,12.977841,77.639665,63,28.0,72,87.5,23.1,Peak,EV Bike
441,2025-07-23,05:25:00,5,ST006,Yelahanka Bike Station,13.101125,77.596345,18,77.0,101,17.82,44.0,Normal,Scooter
970,2025-02-23,06:28:00,6,ST007,Hebbal Bike Station,13.035459,77.597167,61,31.0,78,78.21,11.4,Normal,Scooter
494,2025-03-19,05:06:00,5,ST006,Yelahanka Bike Station,13.101057,77.595243,45,36.0,85,52.94,20.7,Normal,EV Bike
77,2025-11-28,11:25:00,11,ST003,Indiranagar Bike Station,12.977008,77.642143,26,35.0,78,33.33,33.0,Normal,EV Bike
386,2025-10-19,08:10:00,8,ST010,Jayanagar Bike Station,12.924168,77.593663,55,41.0,67,82.09,29.9,Peak,Scooter
556,2025-08-04,18:43:00,18,ST010,Jayanagar Bike Station,12.926084,77.594879,115,38.0,52,100.0,14.2,Peak,EV Bike
643,2025-01-17,09:56:00,9,ST012,Rajajinagar Bike Station,12.999912,77.555567,21,53.0,77,27.27,38.6,Peak,Scooter
5,2025-08-26,07:23:00,7,ST001,MG Road Bike Station,12.976487,77.606213,44,17.0,49,89.8,19.4,Normal,Scooter
828,2025-09-30,20:18:00,20,ST011,BTM Layout Bike Station,12.916404,77.608981,18,10.0,59,30.51,27.9,Peak,EV Bike
93,2025-07-31,16:20:00,16,ST014,Banashankari Bike Station,12.925594,77.547547,35,22.0,71,49.3,44.8,Normal,EV Bike
898,2025-06-30,21:50:00,21,ST001,MG Road Bike Station,12.974639,77.605578,28,31.0,77,36.36,41.1,Normal,EV Bike
863,2025-04-20,18:23:00,18,ST012,Rajajinagar Bike Station,12.997138,77.554857,106,66.0,114,92.98,22.7,Peak,EV Bike
854,2025-09-20,14:28:00,14,ST008,Marathahalli Bike Station,12.960288,77.697923,41,76.0,104,39.42,40.0,Normal,EV Bike
980,2025-11-04,00:35:00,0,ST005,Electronic City Bike Station,12.846558,77.661289,51,40.0,77,66.23,16.3,Normal,Scooter
627,2025-05-22,08:53:00,8,ST006,Yelahanka Bike Station,13.100992,77.595561,61,44.0,58,100.0,10.6,Peak,EV Bike
117,2025-04-28,11:11:00,11,ST011,BTM Layout Bike Station,12.917179,77.609995,30,7.0,36,83.33,44.9,Normal,EV Bike
405,2025-11-12,14:02:00,14,ST008,Marathahalli Bike Station,12.960693,77.698342,50,47.0,91,54.95,21.6,Normal,Scooter
994,2025-11-14,10:55:00,10,ST010,Jayanagar Bike Station,12.92573,77.592647,108,21.0,63,100.0,38.9,Peak,Scooter
313,2025-07-28,12:05:00,12,ST001,MG Road Bike Station,12.974768,77.607279,54,59.0,98,55.1,14.1,Normal,Scooter
378,2025-01-27,15:53:00,15,ST006,Yelahanka Bike Station,13.102191,77.595917,50,67.0,99,50.51,24.5,Normal,EV Bike
497,2025-12-16,10:18:00,10,ST014,Banashankari Bike Station,12.9249,77.548268,30,75.0,91,32.97,26.4,Peak,EV Bike
629,2025-11-29,00:50:00,0,ST004,Whitefield Bike Station,12.969687,77.749407,24,61.0,81,29.63,43.2,Normal,EV Bike
838,2025-04-11,19:31:00,19,ST004,Whitefield Bike Station,12.969647,77.750048,115,74.0,114,100.0,43.4,Peak,EV Bike
861,2025-02-25,06:00:00,6,ST002,Koramangala Bike Station,12.933922,77.623774,43,58.0,90,47.78,6.6,Normal,Scooter
565,2025-05-22,04:04:00,4,ST006,Yelahanka Bike Station,13.099624,77.595537,49,66.0,106,46.23,35.7,Normal,Scooter
622,2025-08-08,11:14:00,11,ST003,Indiranagar Bike Station,12.9798,77.640432,58,48.0,63,92.06,31.8,Normal,Scooter
99,2025-07-26,07:37:00,7,ST006,Yelahanka Bike Station,13.099882,77.59663,27,8.0,36,75.0,18.6,Normal,EV Bike
573,2025-07-22,11:14:00,11,ST008,Marathahalli Bike Station,12.957922,77.698008,46,75.0,125,36.8,27.7,Normal,EV Bike
751,2025-11-02,22:51:00,22,ST007,Hebbal Bike Station,13.037211,77.595821,15,51.0,94,15.96,12.8,Normal,Scooter
519,2025-04-18,18:49:00,18,ST014,Banashankari Bike Station,12.924522,77.545488,23,66.0,105,21.9,20.2,Peak,EV Bike
260,2025-03-04,22:14:00,22,ST005,Electronic City Bike Station,12.844998,77.661088,40,73.0,96,41.67,23.0,Normal,EV Bike
815,2025-09-22,11:30:00,11,ST006,Yelahanka Bike Station,13.099946,77.594889,31,58.0,100,31.0,44.6,Normal,Scooter
650,2025-02-11,09:54:00,9,ST014,Banashankari Bike Station,12.926894,77.547999,79,42.0,67,100.0,24.9,Peak,EV Bike
799,2025-01-31,06:37:00,6,ST014,Banashankari Bike Station,12.925188,77.546703,24,72.0,122,19.67,32.8,Normal,EV Bike
169,2025-03-22,04:51:00,4,ST008,Marathahalli Bike Station,12.958895,77.696689,66,53.0,68,97.06,13.1,Normal,EV Bike
265,2025-11-18,06:02:00,6,ST005,Electronic City Bike Station,12.846835,77.661348,67,11.0,21,100.0,23.1,Normal,Scooter
376,2025-06-30,04:36:00,4,ST003,Indiranagar Bike Station,12.97933,77.640109,38,75.0,125,30.4,22.5,Normal,EV Bike
993,2025-02-05,21:37:00,21,ST013,Malleshwaram Bike Station,13.004402,77.571928,53,59.0,70,75.71,24.3,Normal,Scooter
295,2025-05-04,07:51:00,7,ST013,Malleshwaram Bike Station,13.003799,77.571126,26,70.0,87,29.89,31.7,Normal,Scooter
907,2025-02-23,04:24:00,4,ST003,Indiranagar Bike Station,12.978909,77.640138,63,42.0,71,88.73,14.2,Normal,Scooter
269,2025-02-23,05:19:00,5,ST012,Rajajinagar Bike Station,12.999474,77.553112,43,15.0,53,81.13,15.9,Normal,Scooter
263,2025-12-18,18:52:00,18,ST002,Koramangala Bike Station,12.936286,77.623914,30,79.0,99,30.3,18.3,Peak,Scooter
955,2025-04-18,11:29:00,11,ST012,Rajajinagar Bike Station,12.997026,77.554653,39,39.0,72,54.17,31.0,Normal,Scooter
604,2025-06-08,22:25:00,22,ST007,Hebbal Bike Station,13.035817,77.596113,33,22.0,65,50.77,12.7,Normal,EV Bike
348,2025-11-10,14:22:00,14,ST003,Indiranagar Bike Station,12.976963,77.642007,39,47.0,97,40.21,36.7,Normal,Scooter
330,2025-10-12,00:17:00,0,ST005,Electronic City Bike Station,12.846504,77.661716,22,76.0,118,18.64,8.4,Normal,EV Bike
953,2025-05-03,07:26:00,7,ST014,Banashankari Bike Station,12.924378,77.545321,10,35.0,79,12.66,24.9,Normal,Scooter
203,2025-04-08,08:18:00,8,ST015,JP Nagar Bike Station,12.907,77.583684,59,47.0,58,100.0,29.4,Peak,EV Bike
639,2025-06-16,00:31:00,0,ST009,HSR Layout Bike Station,12.910903,77.640313,34,77.0,104,32.69,41.0,Normal,EV Bike
739,2025-03-04,01:55:00,1,ST011,BTM Layout Bike Station,12.917237,77.611479,43,6.0,20,100.0,10.5,Normal,Scooter
865,2025-01-14,12:07:00,12,ST011,BTM Layout Bike Station,12.916813,77.609921,33,72.0,113,29.2,43.6,Normal,Scooter
283,2025-10-12,16:57:00,16,ST006,Yelahanka Bike Station,13.101019,77.597007,18,10.0,30,60.0,10.2,Normal,EV Bike
252,2025-05-21,19:07:00,19,ST002,Koramangala Bike Station,12.936453,77.624368,27,62.0,107,25.23,37.4,Peak,EV Bike
153,2025-10-19,13:02:00,13,ST004,Whitefield Bike Station,12.970794,77.749535,22,6.0,35,62.86,43.0,Normal,Scooter
834,2025-12-14,23:42:00,23,ST001,MG Road Bike Station,12.976303,77.60603,62,44.0,72,86.11,29.7,Normal,Scooter
107,2025-01-24,01:01:00,1,ST012,Rajajinagar Bike Station,12.999576,77.555061,56,16.0,34,100.0,35.5,Normal,EV Bike
190,2025-02-17,19:15:00,19,ST014,Banashankari Bike Station,12.926777,77.547411,124,31.0,72,100.0,32.1,Peak,Scooter
213,2025-10-14,13:52:00,13,ST008,Marathahalli Bike Station,12.960611,77.69781,12,65.0,101,11.88,30.4,Normal,Scooter
929,2025-03-28,04:46:00,4,ST011,BTM Layout Bike Station,12.915941,77.610408,23,62.0,102,22.55,25.6,Normal,EV Bike
241,2025-10-03,07:06:00,7,ST003,Indiranagar Bike Station,12.978687,77.639398,36,68.0,84,42.86,14.3,Normal,Scooter
26,2025-07-26,04:34:00,4,ST005,Electronic City Bike Station,12.844965,77.660392,54,12.0,29,100.0,44.4,Normal,Scooter
